"","ensembl_gene_id","hgnc_symbol"
"15831","ENSG00000102032","RENBP"
"15832","ENSG00000175592","FOSL1"
"15833","ENSG00000147117","ZNF157"
"15834","ENSG00000236989",""
"15835","ENSG00000144674","GOLGA4"
"15836","ENSG00000173714","WFIKKN2"
"15837","ENSG00000170906","NDUFA3"
"15838","ENSG00000126814","TRMT5"
"15839","ENSG00000233455",""
"15840","ENSG00000213204","C6orf165"
"15841","ENSG00000224935",""
"15842","ENSG00000226238",""
"15843","ENSG00000225624","TBL1YP1"
"15844","ENSG00000221264","MIR1284"
"15845","ENSG00000100218","RSPH14"
"15846","ENSG00000188643","S100A16"
"15847","ENSG00000236289","GACAT3"
"15848","ENSG00000217408","PRELID1P2"
"15849","ENSG00000266042",""
"15850","ENSG00000168906","MAT2A"
"15851","ENSG00000166069","TMCO5A"
"15852","ENSG00000121068","TBX2"
"15853","ENSG00000229881",""
"15854","ENSG00000224293","TMEM183AP1"
"15855","ENSG00000231894","WDR95P"
"15856","ENSG00000134775","FHOD3"
"15857","ENSG00000205215","KRT17P7"
"15858","ENSG00000211819","TRAV40"
"15859","ENSG00000155508","CNOT8"
"15860","ENSG00000247925",""
"15861","ENSG00000169488","OR4K15"
"15862","ENSG00000231573","HCG25"
"15863","ENSG00000188056","TREML4"
"15864","ENSG00000079689","SCGN"
"15865","ENSG00000113615","SEC24A"
"15866","ENSG00000164849","GPR146"
"15867","ENSG00000256379","TRAV8-5"
"15868","ENSG00000224055","GAPDHP55"
"15869","ENSG00000261364",""
"15870","ENSG00000250036","IGKV1D-37"
"15871","ENSG00000248925",""
"15872","ENSG00000267482",""
"15873","ENSG00000149418","ST14"
"15874","ENSG00000248180","GAPDHP60"
"15875","ENSG00000264647",""
"15876","ENSG00000227973","PIN4P1"
"15877","ENSG00000224192",""
"15878","ENSG00000271786",""
"15879","ENSG00000206516","OR2H1"
"15880","ENSG00000125676","THOC2"
"15881","ENSG00000231788","RPL31P50"
"15882","ENSG00000225795",""
"15883","ENSG00000271440",""
"15884","ENSG00000226108","RAB28P1"
"15885","ENSG00000162851","TFB2M"
"15886","ENSG00000230831",""
"15887","ENSG00000255354",""
"15888","ENSG00000216331","HIST1H1PS1"
"15889","ENSG00000207255","RNU6-1117P"
"15890","ENSG00000230141","HLA-DOA"
"15891","ENSG00000226764",""
"15892","ENSG00000235012",""
"15893","ENSG00000223557",""
"15894","ENSG00000249349",""
"15895","ENSG00000222750","RNU4-46P"
"15896","ENSG00000237747",""
"15897","ENSG00000108406","DHX40"
"15898","ENSG00000200867","RN7SKP36"
"15899","ENSG00000178934","LGALS7B"
"15900","ENSG00000241344","RPL21P47"
"15901","ENSG00000260568",""
"15902","ENSG00000224435","NF1P6"
"15903","ENSG00000254583",""
"15904","ENSG00000259301",""
"15905","ENSG00000220132",""
"15906","ENSG00000236212",""
"15907","ENSG00000243350",""
"15908","ENSG00000218357",""
"15909","ENSG00000144339","TMEFF2"
"15910","ENSG00000214756","METTL12"
"15911","ENSG00000206404","LY6G5C"
"15912","ENSG00000272382",""
"15913","ENSG00000260835",""
"15914","ENSG00000249061",""
"15915","ENSG00000271334",""
"15916","ENSG00000182568","SATB1"
"15917","ENSG00000256385","UBE2NP1"
"15918","ENSG00000226186","TCEB1P21"
"15919","ENSG00000143061","IGSF3"
"15920","ENSG00000232887",""
"15921","ENSG00000230611","HMGB1P27"
"15922","ENSG00000248322",""
"15923","ENSG00000139793","MBNL2"
"15924","ENSG00000211799","TRAV19"
"15925","ENSG00000178878","APOLD1"
"15926","ENSG00000235570","LINC00533"
"15927","ENSG00000257180",""
"15928","ENSG00000260837",""
"15929","ENSG00000131051","RBM39"
"15930","ENSG00000135960","EDAR"
"15931","ENSG00000198720","ANKRD13B"
"15932","ENSG00000256616",""
"15933","ENSG00000255205","MED28P5"
"15934","ENSG00000103274","NUBP1"
"15935","ENSG00000206468","UBD"
"15936","ENSG00000236133","LINC01069"
"15937","ENSG00000177738",""
"15938","ENSG00000126804","ZBTB1"
"15939","ENSG00000253913","IGLV3-26"
"15940","ENSG00000197308","GATA3-AS1"
"15941","ENSG00000229124","VIM-AS1"
"15942","ENSG00000249641","HOXC13-AS"
"15943","ENSG00000242387","HIST1H2APS2"
"15944","ENSG00000143768","LEFTY2"
"15945","ENSG00000263267",""
"15946","ENSG00000110245","APOC3"
"15947","ENSG00000271027",""
"15948","ENSG00000261994","WEE2-AS1"
"15949","ENSG00000270112",""
"15950","ENSG00000225760","LINC00431"
"15951","ENSG00000123364","HOXC13"
"15952","ENSG00000259523",""
"15953","ENSG00000253415",""
"15954","ENSG00000257303",""
"15955","ENSG00000253234","IGLV2-5"
"15956","ENSG00000261837",""
"15957","ENSG00000197123","ZNF679"
"15958","ENSG00000251639",""
"15959","ENSG00000272689",""
"15960","ENSG00000273338",""
"15961","ENSG00000197891","SLC22A12"
"15962","ENSG00000232009",""
"15963","ENSG00000185052","SLC24A3"
"15964","ENSG00000251515","CCDC11P1"
"15965","ENSG00000259644",""
"15966","ENSG00000223797","ENTPD3-AS1"
"15967","ENSG00000270976",""
"15968","ENSG00000136546","SCN7A"
"15969","ENSG00000132740","IGHMBP2"
"15970","ENSG00000241058","NSUN6"
"15971","ENSG00000256060","TRAPPC2B"
"15972","ENSG00000238238","MCCD1"
"15973","ENSG00000137203","TFAP2A"
"15974","ENSG00000240247","DEFA1B"
"15975","ENSG00000137960","GIPC2"
"15976","ENSG00000115665","SLC5A7"
"15977","ENSG00000159251","ACTC1"
"15978","ENSG00000224788",""
"15979","ENSG00000106404","CLDN15"
"15980","ENSG00000186280","KDM4D"
"15981","ENSG00000237514","PTP4A1P7"
"15982","ENSG00000250492","INTS6P1"
"15983","ENSG00000228739",""
"15984","ENSG00000255299",""
"15985","ENSG00000227007","LINC01247"
"15986","ENSG00000270522",""
"15987","ENSG00000235273",""
"15988","ENSG00000230361","VN1R32P"
"15989","ENSG00000268231",""
"15990","ENSG00000234853","NDUFA5P3"
"15991","ENSG00000184856","LINC00308"
"15992","ENSG00000168887","C2orf68"
"15993","ENSG00000110172","CHORDC1"
"15994","ENSG00000226501","USF1P1"
"15995","ENSG00000224879",""
"15996","ENSG00000226336","MRPS16P3"
"15997","ENSG00000238101","FAM8A5P"
"15998","ENSG00000176998","HCG4"
"15999","ENSG00000100056","DGCR14"
"16000","ENSG00000233168","OR2U1P"
"16001","ENSG00000233449",""
"16002","ENSG00000231542","TAB3-AS1"
"16003","ENSG00000254312","MRPL57P7"
"16004","ENSG00000224731",""
"16005","ENSG00000196757","ZNF700"
"16006","ENSG00000216781",""
"16007","ENSG00000145332","KLHL8"
"16008","ENSG00000214381","LINC00488"
"16009","ENSG00000241120","HMGN1P8"
"16010","ENSG00000114770","ABCC5"
"16011","ENSG00000224770","BTNL2"
"16012","ENSG00000235582",""
"16013","ENSG00000211667","IGLV3-12"
"16014","ENSG00000170381","SEMA3E"
"16015","ENSG00000105376","ICAM5"
"16016","ENSG00000270033",""
"16017","ENSG00000252146",""
"16018","ENSG00000234961",""
"16019","ENSG00000224901",""
"16020","ENSG00000268184",""
"16021","ENSG00000272209",""
"16022","ENSG00000156486","KCNS2"
"16023","ENSG00000258835","TRAV28"
"16024","ENSG00000255653",""
"16025","ENSG00000122863","CHST3"
"16026","ENSG00000219682",""
"16027","ENSG00000233040","FAM204BP"
"16028","ENSG00000267667",""
"16029","ENSG00000227357","HLA-DRB4"
"16030","ENSG00000231726","HMGN2P38"
"16031","ENSG00000269481",""
"16032","ENSG00000172016","REG3A"
"16033","ENSG00000232551",""
"16034","ENSG00000263069",""
"16035","ENSG00000268988","SPANXN2"
"16036","ENSG00000172689","MS4A10"
"16037","ENSG00000269053",""
"16038","ENSG00000181126","HLA-V"
"16039","ENSG00000266934",""
"16040","ENSG00000135318","NT5E"
"16041","ENSG00000129493","HEATR5A"
"16042","ENSG00000231610",""
"16043","ENSG00000237250",""
"16044","ENSG00000226488",""
"16045","ENSG00000142700","DMRTA2"
"16046","ENSG00000229491",""
"16047","ENSG00000269954",""
"16048","ENSG00000162836","ACP6"
"16049","ENSG00000235268","KDM4E"
"16050","ENSG00000136052","SLC41A2"
"16051","ENSG00000240494","RPS12P28"
"16052","ENSG00000184954","OR6C70"
"16053","ENSG00000211941","IGHV3-11"
"16054","ENSG00000224011",""
"16055","ENSG00000249958","CCT7P2"
"16056","ENSG00000116035","VAX2"
"16057","ENSG00000239288",""
"16058","ENSG00000258972","NDUFB8P1"
"16059","ENSG00000272009",""
"16060","ENSG00000235253",""
"16061","ENSG00000211946","IGHV3-20"
"16062","ENSG00000213462","ERV3-1"
"16063","ENSG00000260464",""
"16064","ENSG00000253367","IGHVIII-25-1"
"16065","ENSG00000167005","NUDT21"
"16066","ENSG00000215016","RPL24P7"
"16067","ENSG00000174429","ABRA"
"16068","ENSG00000177239","MAN1B1"
"16069","ENSG00000258603",""
"16070","ENSG00000150873","C2orf50"
"16071","ENSG00000106348","IMPDH1"
"16072","ENSG00000225870","LINC00368"
"16073","ENSG00000256779",""
"16074","ENSG00000104047","DTWD1"
"16075","ENSG00000254157","IGKV2-18"
"16076","ENSG00000257012",""
"16077","ENSG00000136573","BLK"
"16078","ENSG00000269802",""
"16079","ENSG00000236308",""
"16080","ENSG00000227210",""
"16081","ENSG00000204403","CASP12"
"16082","ENSG00000265205",""
"16083","ENSG00000133636","NTS"
"16084","ENSG00000213160","KLHL23"
"16085","ENSG00000239533","GOLGA2P2Y"
"16086","ENSG00000120156","TEK"
"16087","ENSG00000160352","ZNF714"
"16088","ENSG00000179615","OR2AP1"
"16089","ENSG00000226796","OR2H5P"
"16090","ENSG00000146574","CCZ1B"
"16091","ENSG00000081803","CADPS2"
"16092","ENSG00000256448",""
"16093","ENSG00000169385","RNASE2"
"16094","ENSG00000249444",""
"16095","ENSG00000177556","ATOX1"
"16096","ENSG00000213047","DENND1B"
"16097","ENSG00000154174","TOMM70A"
"16098","ENSG00000273420",""
"16099","ENSG00000115295","CLIP4"
"16100","ENSG00000125656","CLPP"
"16101","ENSG00000198826","ARHGAP11A"
"16102","ENSG00000234670","OR6C64P"
"16103","ENSG00000228894","HCG18"
"16104","ENSG00000269136",""
"16105","ENSG00000234170",""
"16106","ENSG00000120875","DUSP4"
"16107","ENSG00000068079","IFI35"
"16108","ENSG00000243659",""
"16109","ENSG00000253658",""
"16110","ENSG00000186153","WWOX"
"16111","ENSG00000107566","ERLIN1"
"16112","ENSG00000105122","RASAL3"
"16113","ENSG00000231244","PSMC1P3"
"16114","ENSG00000183214","MICA"
"16115","ENSG00000255279",""
"16116","ENSG00000164694","FNDC1"
"16117","ENSG00000232888","RPS11P5"
"16118","ENSG00000103226","NOMO3"
"16119","ENSG00000182348","ZNF804B"
"16120","ENSG00000240771","ARHGEF25"
"16121","ENSG00000223657","KRT8P51"
"16122","ENSG00000146587","RBAK"
"16123","ENSG00000243587","C6orf183"
"16124","ENSG00000226861",""
"16125","ENSG00000147113","CXorf36"
"16126","ENSG00000260620",""
"16127","ENSG00000100003","SEC14L2"
"16128","ENSG00000250790",""
"16129","ENSG00000185905","C16orf54"
"16130","ENSG00000064309","CDON"
"16131","ENSG00000269745",""
"16132","ENSG00000267035",""
"16133","ENSG00000116266","STXBP3"
"16134","ENSG00000237637","FRY-AS1"
"16135","ENSG00000255703",""
"16136","ENSG00000261282","SOD1P2"
"16137","ENSG00000230829",""
"16138","ENSG00000229089","ANKRD20A8P"
"16139","ENSG00000168884","TNIP2"
"16140","ENSG00000255855",""
"16141","ENSG00000211961","IGHV1-45"
"16142","ENSG00000188219","POTEE"
"16143","ENSG00000124786","SLC35B3"
"16144","ENSG00000267131",""
"16145","ENSG00000267054",""
"16146","ENSG00000124762","CDKN1A"
"16147","ENSG00000229988","HBBP1"
"16148","ENSG00000170759","KIF5B"
"16149","ENSG00000251609","SETP12"
"16150","ENSG00000075213","SEMA3A"
"16151","ENSG00000267714",""
"16152","ENSG00000243781",""
"16153","ENSG00000261968",""
"16154","ENSG00000059573","ALDH18A1"
"16155","ENSG00000213032","NDUFA3P3"
"16156","ENSG00000182255","KCNA4"
"16157","ENSG00000269842","MIR519A2"
"16158","ENSG00000170345","FOS"
"16159","ENSG00000233153","UBE2E2-AS1"
"16160","ENSG00000230181","RPL13AP"
"16161","ENSG00000227694",""
"16162","ENSG00000228912","IFITM4P"
"16163","ENSG00000175110","MRPS22"
"16164","ENSG00000173402","DAG1"
"16165","ENSG00000235250","C4B-AS1"
"16166","ENSG00000174672","BRSK2"
"16167","ENSG00000170456","DENND5B"
"16168","ENSG00000228220","HLA-J"
"16169","ENSG00000229185","OR2H2"
"16170","ENSG00000205449","NBPF22P"
"16171","ENSG00000251566","HMGB1P35"
"16172","ENSG00000163687","DNASE1L3"
"16173","ENSG00000145864","GABRB2"
"16174","ENSG00000100027","YPEL1"
"16175","ENSG00000029534","ANK1"
"16176","ENSG00000116996","ZP4"
"16177","ENSG00000259173",""
"16178","ENSG00000236111",""
"16179","ENSG00000072364","AFF4"
"16180","ENSG00000230634",""
"16181","ENSG00000261491","DNM1P31"
"16182","ENSG00000273183",""
"16183","ENSG00000213400","RPL12P18"
"16184","ENSG00000271722",""
"16185","ENSG00000230661","YY1P1"
"16186","ENSG00000186814","ZSCAN30"
"16187","ENSG00000250615",""
"16188","ENSG00000237700",""
"16189","ENSG00000126226","PCID2"
"16190","ENSG00000264449",""
"16191","ENSG00000233594","BTF3P5"
"16192","ENSG00000241088","RPL17P44"
"16193","ENSG00000071894","CPSF1"
"16194","ENSG00000124615","MOCS1"
"16195","ENSG00000251165","F11-AS1"
"16196","ENSG00000188314","OR7D1P"
"16197","ENSG00000231219",""
"16198","ENSG00000226122","DDC-AS1"
"16199","ENSG00000205858","LRRC72"
"16200","ENSG00000219926",""
"16201","ENSG00000124140","SLC12A5"
"16202","ENSG00000235533",""
"16203","ENSG00000047634","SCML1"
"16204","ENSG00000229749","COTL1P1"
"16205","ENSG00000260382",""
"16206","ENSG00000232044","LINC01105"
"16207","ENSG00000254054",""
"16208","ENSG00000265853",""
"16209","ENSG00000234444","ZNF736"
"16210","ENSG00000176208","ATAD5"
"16211","ENSG00000155846","PPARGC1B"
"16212","ENSG00000254503",""
"16213","ENSG00000166965","RCCD1"
"16214","ENSG00000262818",""
"16215","ENSG00000152086","TUBA3E"
"16216","ENSG00000075275","CELSR1"
"16217","ENSG00000267778",""
"16218","ENSG00000120322","PCDHB8"
"16219","ENSG00000062485","CS"
"16220","ENSG00000107719","PALD1"
"16221","ENSG00000188856","RPSAP47"
"16222","ENSG00000149488","TMC2"
"16223","ENSG00000243926","TIPARP-AS1"
"16224","ENSG00000225880","LINC00115"
"16225","ENSG00000169255","B3GALNT1"
"16226","ENSG00000259966",""
"16227","ENSG00000034510","TMSB10"
"16228","ENSG00000257687",""
"16229","ENSG00000211886","TRAJ3"
"16230","ENSG00000170236","USP50"
"16231","ENSG00000157212","PAXIP1"
"16232","ENSG00000124564","SLC17A3"
"16233","ENSG00000257510",""
"16234","ENSG00000173848","NET1"
"16235","ENSG00000177595","PIDD1"
"16236","ENSG00000196114",""
"16237","ENSG00000237685",""
"16238","ENSG00000126858","RHOT1"
"16239","ENSG00000225465","RFPL1S"
"16240","ENSG00000173821","RNF213"
"16241","ENSG00000216359",""
"16242","ENSG00000104760","FGL1"
"16243","ENSG00000267487",""
"16244","ENSG00000257405",""
"16245","ENSG00000266920","ACTBP9"
"16246","ENSG00000187701","OR2T27"
"16247","ENSG00000228147","HCG22"
"16248","ENSG00000089775","ZBTB25"
"16249","ENSG00000266771",""
"16250","ENSG00000183578","TNFAIP8L3"
"16251","ENSG00000125821","DTD1"
"16252","ENSG00000228887","EEF1DP1"
"16253","ENSG00000211833","TRAJ58"
"16254","ENSG00000237160",""
"16255","ENSG00000135956","TMEM127"
"16256","ENSG00000188676","IDO2"
"16257","ENSG00000256221",""
"16258","ENSG00000255737","AGAP2-AS1"
"16259","ENSG00000188393","CLEC2A"
"16260","ENSG00000263212",""
"16261","ENSG00000072609","CHFR"
"16262","ENSG00000257265",""
"16263","ENSG00000211881","TRAJ8"
"16264","ENSG00000073910","FRY"
"16265","ENSG00000253862","IGHVIII-47-1"
"16266","ENSG00000137561","TTPA"
"16267","ENSG00000211865","TRAJ24"
"16268","ENSG00000253808","IGHVII-46-1"
"16269","ENSG00000230763","HLA-DPB1"
"16270","ENSG00000228751",""
"16271","ENSG00000163659","TIPARP"
"16272","ENSG00000237547","IGHJ2P"
"16273","ENSG00000226241",""
"16274","ENSG00000238198",""
"16275","ENSG00000167981","ZNF597"
"16276","ENSG00000211877","TRAJ12"
"16277","ENSG00000242887","IGHJ3"
"16278","ENSG00000241890","RPL13P4"
"16279","ENSG00000236066",""
"16280","ENSG00000273313","RBAKDN"
"16281","ENSG00000267280","TBX2-AS1"
"16282","ENSG00000158859","ADAMTS4"
"16283","ENSG00000227679",""
"16284","ENSG00000250309",""
"16285","ENSG00000226946",""
"16286","ENSG00000249106",""
"16287","ENSG00000205500",""
"16288","ENSG00000017260","ATP2C1"
"16289","ENSG00000260274",""
"16290","ENSG00000197217","ENTPD4"
"16291","ENSG00000236604","LYPLA2P3"
"16292","ENSG00000272933",""
"16293","ENSG00000225428",""
"16294","ENSG00000272297",""
"16295","ENSG00000188730","VWC2"
"16296","ENSG00000230383",""
"16297","ENSG00000257912",""
"16298","ENSG00000224990","OR2G1P"
"16299","ENSG00000116183","PAPPA2"
"16300","ENSG00000139266","MARCH9"
"16301","ENSG00000230709",""
"16302","ENSG00000228144",""
"16303","ENSG00000086102","NFX1"
"16304","ENSG00000259255",""
"16305","ENSG00000177788",""
"16306","ENSG00000261714",""
"16307","ENSG00000244002",""
"16308","ENSG00000155085","AK9"
"16309","ENSG00000211836","TRAJ54"
"16310","ENSG00000139797","RNF113B"
"16311","ENSG00000122484","RPAP2"
"16312","ENSG00000213029","SPHAR"
"16313","ENSG00000166557","TMED3"
"16314","ENSG00000228837","CBX3P6"
"16315","ENSG00000253883","IGHV3-19"
"16316","ENSG00000127054","CPSF3L"
"16317","ENSG00000227506",""
"16318","ENSG00000273406",""
"16319","ENSG00000240524",""
"16320","ENSG00000211962","IGHV1-46"
"16321","ENSG00000253732","IGKV2-19"
"16322","ENSG00000142676","RPL11"
"16323","ENSG00000224863","LINC01398"
"16324","ENSG00000166783","KIAA0430"
"16325","ENSG00000258942",""
"16326","ENSG00000266985",""
"16327","ENSG00000258892",""
"16328","ENSG00000272954",""
"16329","ENSG00000226543","MYL6P1"
"16330","ENSG00000154429","CCSAP"
"16331","ENSG00000249052",""
"16332","ENSG00000258656",""
"16333","ENSG00000123454","DBH"
"16334","ENSG00000251459",""
"16335","ENSG00000221870","TMEM257"
"16336","ENSG00000224076",""
"16337","ENSG00000219930","GAPDHP67"
"16338","ENSG00000232429","RPL21P131"
"16339","ENSG00000237082","COX5BP6"
"16340","ENSG00000203325",""
"16341","ENSG00000159905","ZNF221"
"16342","ENSG00000117472","TSPAN1"
"16343","ENSG00000267761",""
"16344","ENSG00000269635",""
"16345","ENSG00000231418",""
"16346","ENSG00000234896","OR7E62P"
"16347","ENSG00000272452",""
"16348","ENSG00000258473",""
"16349","ENSG00000226121","AHCTF1P1"
"16350","ENSG00000197992","CLEC9A"
"16351","ENSG00000230226",""
"16352","ENSG00000213760","ATP6V1G2"
"16353","ENSG00000224747",""
"16354","ENSG00000137868","STRA6"
"16355","ENSG00000132437","DDC"
"16356","ENSG00000234732","RPEP5"
"16357","ENSG00000145384","FABP2"
"16358","ENSG00000105849","TWISTNB"
"16359","ENSG00000165899","OTOGL"
"16360","ENSG00000114248","LRRC31"
"16361","ENSG00000185963","BICD2"
"16362","ENSG00000214788","OOSP1"
"16363","ENSG00000243396",""
"16364","ENSG00000254568",""
"16365","ENSG00000170209","ANKK1"
"16366","ENSG00000237589","HMGN1P32"
"16367","ENSG00000242335","CFB"
"16368","ENSG00000225526","MKRN2OS"
"16369","ENSG00000228763",""
"16370","ENSG00000198121","LPAR1"
"16371","ENSG00000179071","CCDC89"
"16372","ENSG00000254183",""
"16373","ENSG00000267207",""
"16374","ENSG00000085117","CD82"
"16375","ENSG00000256783",""
"16376","ENSG00000147206","NXF3"
"16377","ENSG00000231550","PTCHD3P2"
"16378","ENSG00000245975",""
"16379","ENSG00000211791","TRAV13-2"
"16380","ENSG00000157625","TAB3"
"16381","ENSG00000267128","RNF157-AS1"
"16382","ENSG00000206342","STK19"
"16383","ENSG00000256875",""
"16384","ENSG00000267591",""
"16385","ENSG00000237481",""
"16386","ENSG00000272934",""
"16387","ENSG00000213752",""
"16388","ENSG00000119328","FAM206A"
"16389","ENSG00000145982","FARS2"
"16390","ENSG00000230331",""
"16391","ENSG00000224593",""
"16392","ENSG00000233832",""
"16393","ENSG00000108239","TBC1D12"
"16394","ENSG00000168883","USP39"
"16395","ENSG00000260719",""
"16396","ENSG00000237109","RPL21P111"
"16397","ENSG00000272299",""
"16398","ENSG00000206843","RNU6-206P"
"16399","ENSG00000271002",""
"16400","ENSG00000135446","CDK4"
"16401","ENSG00000235623","OR7E110P"
"16402","ENSG00000265808","SEC22B"
"16403","ENSG00000246465",""
"16404","ENSG00000213046","EEF1A1P32"
"16405","ENSG00000231875",""
"16406","ENSG00000109111","SUPT6H"
"16407","ENSG00000267597","RPIAP1"
"16408","ENSG00000150625","GPM6A"
"16409","ENSG00000250802","ZBED3-AS1"
"16410","ENSG00000250769",""
"16411","ENSG00000112787","FBRSL1"
"16412","ENSG00000187147","RNF220"
"16413","ENSG00000113240","CLK4"
"16414","ENSG00000267196",""
"16415","ENSG00000266711",""
"16416","ENSG00000144043","TEX261"
"16417","ENSG00000234106",""
"16418","ENSG00000224482","HSFY4P"
"16419","ENSG00000253702",""
"16420","ENSG00000267322","SNHG22"
"16421","ENSG00000259970",""
"16422","ENSG00000254093","PINX1"
"16423","ENSG00000216844",""
"16424","ENSG00000168594","ADAM29"
"16425","ENSG00000104312","RIPK2"
"16426","ENSG00000102572","STK24"
"16427","ENSG00000142684","ZNF593"
"16428","ENSG00000143632","ACTA1"
"16429","ENSG00000263887",""
"16430","ENSG00000163312","HELQ"
"16431","ENSG00000129654","FOXJ1"
"16432","ENSG00000166002","SMCO4"
"16433","ENSG00000066926","FECH"
"16434","ENSG00000272851",""
"16435","ENSG00000109576","AADAT"
"16436","ENSG00000020426","MNAT1"
"16437","ENSG00000144362","PHOSPHO2"
"16438","ENSG00000214837","LINC01347"
"16439","ENSG00000180448","HMHA1"
"16440","ENSG00000258819",""
"16441","ENSG00000183354","KIAA2026"
