Supplementary Table 4. Expression changes between control and Cushing's subjects whose age are between 40 and 60 years old,,,,,,,,
,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc_symbol
3882,ENSG00000111615,257.4162224,0.046924504,0.145402262,0.32272197,0.746905812,0.999591834,KRR1
3883,ENSG00000111639,214.8303357,-0.010770962,0.170683699,-0.063104811,0.949683044,0.999591834,MRPL51
3884,ENSG00000111640,2921.21026,0.055335768,0.129719214,0.426581126,0.669684447,0.999591834,GAPDH
3885,ENSG00000111641,121.4271434,-0.182545083,0.175714543,-1.038872935,0.298863835,0.999591834,NOP2
3886,ENSG00000111642,886.0238983,0.010139802,0.129834037,0.07809818,0.937749955,0.999591834,CHD4
3889,ENSG00000111652,335.8357948,-0.069982375,0.125337422,-0.558351801,0.576604179,0.999591834,COPS7A
3890,ENSG00000111653,178.9705496,-0.223196089,0.154609622,-1.443610602,0.148848541,0.999591834,ING4
3893,ENSG00000111666,319.4108537,0.059761097,0.165451609,0.361199854,0.717950051,0.999591834,CHPT1
3896,ENSG00000111670,262.1518964,0.158330831,0.129175502,1.225703232,0.220310373,0.999591834,GNPTAB
3903,ENSG00000111696,63.6673667,0.122582598,0.183889999,0.666608289,0.505022373,0.999591834,NT5DC3
3907,ENSG00000111707,211.6135257,-0.027553896,0.148566157,-0.185465499,0.852863939,0.999591834,SUDS3
3908,ENSG00000111711,217.922718,0.162666322,0.143129154,1.136500268,0.255747253,0.999591834,GOLT1B
3911,ENSG00000111725,169.4086609,-0.065917959,0.167192734,-0.394263301,0.693386655,0.999591834,PRKAB1
3912,ENSG00000111726,122.5511272,-0.012180526,0.150127721,-0.081134424,0.935335049,0.999591834,CMAS
3913,ENSG00000111727,124.1898376,0.012640063,0.153962025,0.082098579,0.934568323,0.999591834,HCFC2
3916,ENSG00000111731,257.2462597,0.190198797,0.133595324,1.423693516,0.154535212,0.999591834,C2CD5
3918,ENSG00000111737,287.9968488,0.004726326,0.118861807,0.039763203,0.968281913,0.999591834,RAB35
3919,ENSG00000111752,340.5470533,0.04714249,0.149516048,0.315300537,0.752533478,0.999591834,PHC1
3920,ENSG00000111775,245.1690928,-0.038850719,0.169497785,-0.229210778,0.818705096,0.999591834,COX6A1
3923,ENSG00000111785,124.1294205,0.068904989,0.146666048,0.469808724,0.638491681,0.999591834,RIC8B
3924,ENSG00000111786,425.4157476,-0.021460824,0.116833819,-0.183686745,0.854259208,0.999591834,SRSF9
3925,ENSG00000111790,283.6359824,0.179689284,0.151860686,1.183250836,0.236709751,0.999591834,FGFR1OP2
3927,ENSG00000111799,1932.552768,0.158932731,0.195510237,0.812912582,0.41626818,0.999591834,COL12A1
3928,ENSG00000111801,195.4361129,0.052727068,0.176494529,0.298746191,0.76513371,0.999591834,BTN3A3
3929,ENSG00000111802,184.2919597,0.08524519,0.122969934,0.693219776,0.488171639,0.999591834,TDP2
3931,ENSG00000111817,506.5658261,-0.090973749,0.171489123,-0.530492825,0.595770282,0.999591834,DSE
3932,ENSG00000111832,312.7159036,0.260597884,0.119004818,2.18980952,0.028538054,0.999591834,RWDD1
3935,ENSG00000111843,455.1378895,-0.090181523,0.135566187,-0.665221358,0.505908921,0.999591834,TMEM14C
3936,ENSG00000111845,67.420038,0.046033634,0.184826436,0.249064121,0.803311183,0.999591834,PAK1IP1
3939,ENSG00000111859,291.1720285,0.263826754,0.159805198,1.650927242,0.098753432,0.999591834,NEDD9
3940,ENSG00000111860,58.67277702,0.306589029,0.188642427,1.625238993,0.104111645,0.999591834,CEP85L
3942,ENSG00000111875,87.31110518,0.113788362,0.15437938,0.737069692,0.461079969,0.999591834,ASF1A
3943,ENSG00000111877,68.41949421,-0.069154621,0.168175258,-0.411205681,0.680921723,0.999591834,MCM9
3944,ENSG00000111879,63.32294507,0.008925133,0.195284652,0.045703198,0.963546815,0.999591834,FAM184A
3945,ENSG00000111880,78.1044031,0.075968793,0.165296145,0.459592043,0.645809072,0.999591834,RNGTT
3948,ENSG00000111897,2806.566865,0.199967583,0.105930468,1.887724914,0.05906289,0.999591834,SERINC1
3949,ENSG00000111906,165.4459559,-0.160552171,0.158050231,-1.01583003,0.309710333,0.999591834,HDDC2
3950,ENSG00000111907,106.6638371,-0.397202376,0.190392838,-2.086225412,0.036958209,0.999591834,TPD52L1
3951,ENSG00000111911,236.1133612,0.069905856,0.129736999,0.538827448,0.590005922,0.999591834,HINT3
3952,ENSG00000111912,358.5996661,-0.060576249,0.17257542,-0.351013191,0.725578453,0.999591834,NCOA7
3953,ENSG00000111913,59.89446404,-0.119410595,0.194488671,-0.613971983,0.539233841,0.999591834,FAM65B
3954,ENSG00000111961,1317.486126,0.264270407,0.183933084,1.43677473,0.150782013,0.999591834,SASH1
3955,ENSG00000111962,106.7313736,0.075471573,0.194016333,0.388995975,0.697279124,0.999591834,UST
3959,ENSG00000112031,157.1110049,-0.011457241,0.143703153,-0.079728528,0.93645317,0.999591834,MTRF1L
3960,ENSG00000112033,193.2331991,-0.227762382,0.152324075,-1.495248748,0.134849535,0.999591834,PPARD
3965,ENSG00000112062,421.1797803,0.035609531,0.118067268,0.301603747,0.762954151,0.999591834,MAPK14
3967,ENSG00000112078,868.8410801,0.15800148,0.113430663,1.392934462,0.16363961,0.999591834,KCTD20
3968,ENSG00000112079,376.5567414,-0.002148499,0.157015641,-0.013683341,0.989082614,0.999591834,STK38
3969,ENSG00000112081,759.9679685,-0.019319005,0.142549514,-0.135524877,0.892196896,0.999591834,SRSF3
3970,ENSG00000112096,2646.085345,-0.038449509,0.195292864,-0.19688128,0.843920443,0.999591834,SOD2
3971,ENSG00000112110,139.9553625,-0.039003917,0.157943056,-0.246949237,0.80494751,0.999591834,MRPL18
3974,ENSG00000112118,231.0926971,-0.043550311,0.158996012,-0.273908196,0.784155173,0.999591834,MCM3
3975,ENSG00000112130,71.83587222,0.16507615,0.168890519,0.977415139,0.328363671,0.999591834,RNF8
3978,ENSG00000112144,211.2787694,-0.196609318,0.17132828,-1.147559048,0.251150644,0.999591834,ICK
3979,ENSG00000112146,475.5091966,0.076391121,0.122544965,0.623372173,0.53303998,0.999591834,FBXO9
3980,ENSG00000112149,110.5874,0.162897102,0.183971319,0.885448359,0.37591486,0.999591834,CD83
3981,ENSG00000112159,295.1214026,0.203855317,0.150539871,1.354161634,0.175684816,0.999591834,MDN1
3983,ENSG00000112167,62.61314919,0.003607781,0.177301061,0.020348334,0.983765499,0.999591834,SAYSD1
3987,ENSG00000112186,292.2729602,-0.100977269,0.190058491,-0.531295753,0.595213848,0.999591834,CAP2
3989,ENSG00000112200,267.5283645,0.162902574,0.124454173,1.308936216,0.190555958,0.999591834,ZNF451
3990,ENSG00000112208,125.108139,0.083342802,0.194164366,0.4292384,0.66774974,0.999591834,BAG2
3991,ENSG00000112210,119.1670171,0.128321235,0.192334974,0.667175772,0.504659865,0.999591834,RAB23
3993,ENSG00000112214,98.27528778,0.335276916,0.195493303,1.715030193,0.086339691,0.999591834,FHL5
3996,ENSG00000112234,150.2114854,0.054883782,0.154743234,0.35467646,0.722831988,0.999591834,FBXL4
3997,ENSG00000112237,260.9249294,0.127231052,0.131788716,0.965416883,0.334336048,0.999591834,CCNC
3999,ENSG00000112242,81.02481523,0.246996597,0.161311997,1.531173141,0.125726607,0.999591834,E2F3
4000,ENSG00000112245,340.2422467,0.094356029,0.140368219,0.672203647,0.50145406,0.999591834,PTP4A1
4001,ENSG00000112246,100.5900841,-0.056170435,0.194160977,-0.28929827,0.772353136,0.999591834,SIM1
4002,ENSG00000112249,120.4174314,0.260144827,0.165870707,1.568359065,0.116797359,0.999591834,ASCC3
4006,ENSG00000112282,200.0122635,-0.016374111,0.138345474,-0.11835668,0.905785049,0.999591834,MED23
4008,ENSG00000112293,157.1549122,0.04192594,0.191462013,0.21897785,0.826667302,0.999591834,GPLD1
4009,ENSG00000112294,212.886579,-0.081832569,0.191215892,-0.427959037,0.668680944,0.999591834,ALDH5A1
4010,ENSG00000112297,430.7772231,0.088354266,0.123558134,0.715082549,0.474558037,0.999591834,AIM1
4013,ENSG00000112304,206.0521729,-0.073323586,0.160648352,-0.456422894,0.648085906,0.999591834,ACOT13
4014,ENSG00000112305,201.0606548,-0.003354139,0.153945772,-0.021787799,0.982617227,0.999591834,SMAP1
4015,ENSG00000112306,2044.987145,-0.016226008,0.150173018,-0.108048759,0.913957015,0.999591834,RPS12
4016,ENSG00000112308,996.1724652,0.062614661,0.099358997,0.630186121,0.528572819,0.999591834,C6orf62
4017,ENSG00000112309,155.4457991,0.04070804,0.162338554,0.25076015,0.801999553,0.999591834,B3GAT2
4020,ENSG00000112320,99.18956434,0.121769928,0.184010433,0.661755568,0.508127886,0.999591834,SOBP
4022,ENSG00000112335,1127.489651,0.127464838,0.077466816,1.645412131,0.09988485,0.999591834,SNX3
4024,ENSG00000112339,219.6281404,0.011144887,0.1268909,0.087830469,0.93001142,0.999591834,HBS1L
4025,ENSG00000112343,217.3797083,0.046866105,0.138866413,0.337490569,0.735747121,0.999591834,TRIM38
4027,ENSG00000112365,67.32767083,0.143779245,0.183044625,0.78548739,0.432167861,0.999591834,ZBTB24
4028,ENSG00000112367,117.9104296,0.269273157,0.178983445,1.504458451,0.132463364,0.999591834,FIG4
4029,ENSG00000112378,377.38574,-0.002094936,0.167747571,-0.012488622,0.99003578,0.999591834,PERP
4032,ENSG00000112406,315.7181177,0.050708007,0.127374591,0.398101431,0.690555419,0.999591834,HECA
4033,ENSG00000112414,70.6920662,-0.001630244,0.195072416,-0.00835712,0.993332061,0.999591834,GPR126
4034,ENSG00000112419,265.218987,-0.024023555,0.152918981,-0.15709989,0.875166124,0.999591834,PHACTR2
4035,ENSG00000112425,101.6863251,0.054090196,0.164851407,0.328114859,0.74282482,0.999591834,EPM2A
4048,ENSG00000112531,1484.083036,0.130952346,0.118650601,1.103680426,0.26973179,0.999591834,QKI
4051,ENSG00000112559,193.8386292,-0.144901399,0.193228797,-0.749895467,0.453317665,0.999591834,MDFI
4052,ENSG00000112561,101.0202033,-0.102766367,0.16131406,-0.637057721,0.524087247,0.999591834,TFEB
4053,ENSG00000112562,282.8604683,-0.145887192,0.189192955,-0.771102667,0.44064608,0.999591834,SMOC2
4054,ENSG00000112576,305.4299557,-0.040166905,0.173170227,-0.231950408,0.816576532,0.999591834,CCND3
4056,ENSG00000112584,252.1722919,-0.164356067,0.139053726,-1.181960899,0.237221216,0.999591834,FAM120B
4057,ENSG00000112592,85.62612791,-0.078858673,0.15564303,-0.506663695,0.612390808,0.999591834,TBP
4060,ENSG00000112624,209.5783485,0.121425186,0.145405029,0.835082438,0.403671294,0.999591834,GLTSCR1L
4061,ENSG00000112640,304.9696731,-0.018709492,0.1328288,-0.140854185,0.887985136,0.999591834,PPP2R5D
4062,ENSG00000112651,124.8269788,-0.101225762,0.160489456,-0.630731541,0.528216072,0.999591834,MRPL2
4064,ENSG00000112658,251.1946008,-0.097168168,0.153131835,-0.634539304,0.525728925,0.999591834,SRF
4065,ENSG00000112659,215.8840924,0.081329249,0.133207847,0.610543977,0.541501521,0.999591834,CUL9
4066,ENSG00000112667,93.52153122,-0.087698439,0.171897051,-0.51018001,0.609925355,0.999591834,DNPH1
4067,ENSG00000112679,451.0431926,-0.142603802,0.104029637,-1.370799763,0.170437385,0.999591834,DUSP22
4068,ENSG00000112685,164.202885,0.071340968,0.132849042,0.537007771,0.591262246,0.999591834,EXOC2
4069,ENSG00000112695,328.5333201,-0.052359049,0.138670683,-0.377578359,0.705743844,0.999591834,COX7A2
4072,ENSG00000112701,493.2125716,-0.014328729,0.1136577,-0.12606914,0.899677195,0.999591834,SENP6
4074,ENSG00000112715,751.8878921,-0.188538082,0.195509269,-0.964343445,0.334873766,0.999591834,VEGFA
4075,ENSG00000112739,473.0350018,-0.006103676,0.114336644,-0.053383373,0.957426453,0.999591834,PRPF4B
4077,ENSG00000112759,1306.805753,-0.136350572,0.115852857,-1.176928865,0.2392239,0.999591834,SLC29A1
4079,ENSG00000112763,189.9032973,-0.067989713,0.152830635,-0.444869664,0.656413947,0.999591834,BTN2A1
4081,ENSG00000112773,161.4833415,0.116844477,0.193971638,0.602379186,0.546921761,0.999591834,FAM46A
4082,ENSG00000112782,69.72500267,-0.224984687,0.195550592,-1.150519076,0.249930142,0.999591834,CLIC5
4083,ENSG00000112787,242.9673371,-0.198341386,0.154432419,-1.284324809,0.19902833,0.999591834,FBRSL1
4088,ENSG00000112837,122.2137256,0.129238572,0.167329502,0.772359744,0.439901389,0.999591834,TBX18
4089,ENSG00000112851,352.8615145,0.148015433,0.115996099,1.276038025,0.201942078,0.999591834,ERBB2IP
4091,ENSG00000112855,193.1117727,-0.188754936,0.138481157,-1.363036963,0.172870862,0.999591834,HARS2
4092,ENSG00000112874,91.89746043,0.245949246,0.156019164,1.576404082,0.114932708,0.999591834,NUDT12
4094,ENSG00000112893,256.5121041,0.11563684,0.135761776,0.851762868,0.39434572,0.999591834,MAN2A1
4097,ENSG00000112941,256.2424756,-0.095205294,0.156021134,-0.610207679,0.541724244,0.999591834,PAPD7
4098,ENSG00000112964,1432.032658,0.053490724,0.14693695,0.364038613,0.715829176,0.999591834,GHR
4099,ENSG00000112972,241.9219151,0.253695514,0.145381846,1.745028834,0.08097985,0.999591834,HMGCS1
4100,ENSG00000112977,367.6472544,0.134385219,0.153868229,0.873378607,0.382456747,0.999591834,DAP
4102,ENSG00000112983,271.8423859,-0.126247706,0.128864682,-0.979692063,0.327238145,0.999591834,BRD8
4104,ENSG00000112992,570.1209019,0.081607557,0.13649641,0.597873284,0.549924487,0.999591834,NNT
4105,ENSG00000112996,99.50420471,0.140320366,0.180610468,0.776922664,0.437204399,0.999591834,MRPS30
4106,ENSG00000113013,878.0181133,0.09230715,0.133951173,0.68911043,0.490753777,0.999591834,HSPA9
4107,ENSG00000113048,257.6568858,-0.010100686,0.136162477,-0.074181125,0.940866264,0.999591834,MRPS27
4108,ENSG00000113068,226.5946751,0.088621689,0.16811298,0.52715554,0.598085581,0.999591834,PFDN1
4111,ENSG00000113083,688.8780576,0.019663045,0.187927583,0.104630971,0.916668638,0.999591834,LOX
4114,ENSG00000113108,186.47216,-0.23172324,0.138181465,-1.676948792,0.093552496,0.999591834,APBB3
4115,ENSG00000113119,67.45114444,-0.13649847,0.16975989,-0.804067853,0.421357789,0.999591834,TMCO6
4116,ENSG00000113140,29057.95229,-0.003508068,0.190768877,-0.018389101,0.985328447,0.999591834,SPARC
4117,ENSG00000113141,487.4505071,-0.110412887,0.126462224,-0.873089873,0.382614093,0.999591834,IK
4118,ENSG00000113161,114.0720628,0.13587071,0.154268723,0.880740485,0.378458299,0.999591834,HMGCR
4119,ENSG00000113163,641.731304,0.164293542,0.117713694,1.39570458,0.162803475,0.999591834,COL4A3BP
4120,ENSG00000113194,263.3957019,0.029131684,0.134650719,0.216350006,0.828714933,0.999591834,FAF2
4126,ENSG00000113231,302.2732633,0.202900233,0.195571587,1.03747296,0.299515491,0.999591834,PDE8B
4127,ENSG00000113240,299.810189,-0.091626852,0.17475151,-0.524326524,0.600051452,0.999591834,CLK4
4132,ENSG00000113269,901.4015132,0.077308334,0.154261655,0.501150686,0.616265077,0.999591834,RNF130
4134,ENSG00000113273,92.81999921,0.353143179,0.186021358,1.898401256,0.057643244,0.999591834,ARSB
4135,ENSG00000113282,522.7973937,0.038428189,0.142188444,0.270262391,0.786958396,0.999591834,CLINT1
4136,ENSG00000113296,431.7576066,0.018400671,0.129112897,0.142516133,0.886672337,0.999591834,THBS4
4137,ENSG00000113300,146.2961087,0.149291181,0.166680341,0.895673601,0.370427114,0.999591834,CNOT6
4140,ENSG00000113312,213.6079069,0.09346997,0.13835641,0.675573834,0.499311259,0.999591834,TTC1
4141,ENSG00000113318,156.3585033,-0.037644779,0.166668235,-0.225866548,0.821305216,0.999591834,MSH3
4142,ENSG00000113319,358.8238191,0.022732286,0.194268105,0.117015019,0.906848152,0.999591834,RASGRF2
4144,ENSG00000113328,534.8858548,-0.038114973,0.155780035,-0.244671744,0.806710608,0.999591834,CCNG1
4146,ENSG00000113360,226.2765608,-0.068744833,0.137514912,-0.499908209,0.617139712,0.999591834,DROSHA
4147,ENSG00000113361,59.7319756,0.140249531,0.195509379,0.71735449,0.473155393,0.999591834,CDH6
4149,ENSG00000113369,354.1150059,0.144584264,0.156578473,0.923398095,0.355799784,0.999591834,ARRDC3
4150,ENSG00000113384,490.0425795,0.035471464,0.121234512,0.292585533,0.769838973,0.999591834,GOLPH3
4151,ENSG00000113387,718.3909026,0.201082493,0.179840417,1.11811625,0.263517347,0.999591834,SUB1
4152,ENSG00000113389,414.693513,0.046258293,0.150385282,0.307598539,0.758387832,0.999591834,NPR3
4153,ENSG00000113391,198.1568601,0.097862975,0.139715613,0.700444088,0.483650011,0.999591834,FAM172A
4155,ENSG00000113407,256.6490286,-0.095574005,0.126027641,-0.758357486,0.448237002,0.999591834,TARS
4157,ENSG00000113441,572.4391128,0.298677183,0.138473597,2.156925151,0.031011497,0.999591834,LNPEP
4159,ENSG00000113456,119.7578545,0.119936958,0.148034616,0.810195356,0.417827906,0.999591834,RAD1
4160,ENSG00000113460,87.35189978,-0.080686898,0.175852014,-0.458834087,0.646353315,0.999591834,BRIX1
4163,ENSG00000113504,339.8729976,-0.291026456,0.162006321,-1.796389508,0.072432591,0.999591834,SLC12A7
4165,ENSG00000113522,336.0926123,0.132934889,0.147402778,0.901847922,0.367137659,0.999591834,RAD50
4167,ENSG00000113532,79.26438,0.159399671,0.19550871,0.815307262,0.414896453,0.999591834,ST8SIA4
4168,ENSG00000113552,158.7397911,0.108842342,0.179805541,0.605333639,0.544957335,0.999591834,GNPDA1
4169,ENSG00000113555,190.6450551,-0.115398397,0.18681431,-0.617717115,0.536761828,0.999591834,PCDH12
4170,ENSG00000113558,889.2260456,0.087224316,0.116568397,0.748267272,0.454298961,0.999591834,SKP1
4171,ENSG00000113569,136.0015686,-0.048446435,0.172784288,-0.280386809,0.779180756,0.999591834,NUP155
4172,ENSG00000113575,367.7502357,0.107581891,0.120573851,0.892248938,0.372259517,0.999591834,PPP2CA
4173,ENSG00000113578,242.5811878,0.078985968,0.193267447,0.408687385,0.682769092,0.999591834,FGF1
4174,ENSG00000113580,987.6776176,0.011826188,0.137982629,0.085707804,0.931698698,0.999591834,NR3C1
4175,ENSG00000113583,280.2062892,0.03667558,0.181779298,0.201758841,0.84010526,0.999591834,C5orf15
4176,ENSG00000113593,194.7335513,-0.035212285,0.141212608,-0.249356524,0.803085012,0.999591834,PPWD1
4177,ENSG00000113594,879.7156074,0.00845046,0.188427556,0.044847262,0.964229054,0.999591834,LIFR
4178,ENSG00000113595,106.6333666,0.047337499,0.167806756,0.282095311,0.777870429,0.999591834,TRIM23
4179,ENSG00000113597,124.6502036,0.0920224,0.148048715,0.621568378,0.53422572,0.999591834,TRAPPC13
4181,ENSG00000113615,191.3374109,0.367958875,0.170730656,2.155200971,0.031146111,0.999591834,SEC24A
4182,ENSG00000113621,291.1275905,0.030223871,0.137533891,0.219755802,0.826061343,0.999591834,TXNDC15
4183,ENSG00000113638,78.85097698,0.266327945,0.162475698,1.639186347,0.101174456,0.999591834,TTC33
4184,ENSG00000113643,220.0389066,-0.016091836,0.144720363,-0.111192617,0.911463606,0.999591834,RARS
4186,ENSG00000113648,674.479304,0.234126707,0.131640876,1.778525898,0.075317522,0.999591834,H2AFY
4187,ENSG00000113649,284.418498,-0.019160262,0.122185192,-0.156813288,0.875392,0.999591834,TCERG1
4188,ENSG00000113657,1077.728212,0.125220406,0.191582114,0.653612196,0.513361685,0.999591834,DPYSL3
4189,ENSG00000113658,414.8073686,-0.018887069,0.137517715,-0.137342803,0.890759839,0.999591834,SMAD5
4190,ENSG00000113712,398.0826673,0.130699927,0.127769368,1.022936315,0.306337958,0.999591834,CSNK1A1
4191,ENSG00000113716,225.4390904,-0.076574018,0.153919618,-0.497493554,0.618841047,0.999591834,HMGXB3
4192,ENSG00000113719,824.0630624,0.08638543,0.103575496,0.834033474,0.404262121,0.999591834,ERGIC1
4193,ENSG00000113721,2200.607975,0.112994817,0.097612353,1.15758727,0.247032507,0.999591834,PDGFRB
4195,ENSG00000113732,581.0273724,0.119414125,0.131728367,0.90651792,0.364661784,0.999591834,ATP6V0E1
4197,ENSG00000113739,107.8289151,-0.020989284,0.195458506,-0.107384859,0.914483666,0.999591834,STC2
4198,ENSG00000113742,274.9330294,0.349891422,0.182744892,1.914644065,0.055537911,0.999591834,CPEB4
4200,ENSG00000113758,562.5038222,-0.161218713,0.194478033,-0.828981613,0.407114812,0.999591834,DBN1
4203,ENSG00000113790,198.5994444,0.253252795,0.173268099,1.461623904,0.1438443,0.999591834,EHHADH
4205,ENSG00000113810,141.5812761,0.324702242,0.179951805,1.804384473,0.071171055,0.999591834,SMC4
4206,ENSG00000113811,181.3012048,0.073803938,0.164687537,0.448145254,0.65404837,0.999591834,
4207,ENSG00000113812,90.59649525,-0.031363027,0.153938281,-0.203737674,0.8385585,0.999591834,ACTR8
4209,ENSG00000113845,255.0109853,-0.085486849,0.121406872,-0.704135175,0.481348597,0.999591834,TIMMDC1
4210,ENSG00000113851,345.513872,-0.058512766,0.126994457,-0.460750549,0.644977584,0.999591834,CRBN
4213,ENSG00000113916,1136.275361,-0.134117661,0.182008228,-0.736876908,0.461197208,0.999591834,BCL6
4217,ENSG00000113971,349.9272468,0.131708729,0.14769827,0.891741859,0.372531312,0.999591834,NPHP3
4218,ENSG00000114013,61.37026311,0.23166558,0.194892693,1.188682739,0.234564535,0.999591834,CD86
4219,ENSG00000114019,1404.4571,0.04087322,0.18695743,0.218623136,0.826943629,0.999591834,AMOTL2
4220,ENSG00000114021,219.4707924,-0.061754014,0.19168348,-0.322166595,0.74732649,0.999591834,NIT2
