Supplementary Table 4a. Cushing's effect on gene expressions after controlling for BMI,,,,,,,,,,,,,,,,
,Row.names,baseMean,log2FoldChange.BMIxDisease,lfcSE.BMIxDisease,stat.BMIxDisease,pvalue.BMIxDisease,padj.BMIxDisease,log2FC_Obese_vs_notObese,lfcSE_Obese_vs_notObese,pvalue_Obese_vs_notObese,padj_Obese_vs_notObese,log2FC_Cushing_vs_Con,lfcSE_Cushing_vs_Con,pvalue_Cushing_vs_Con,padj_Cushing_vs_Con,external_gene_id
1636,ENSG00000084676,423.2647455,-0.238418871,0.182737837,-1.304704464,0.191993501,0.62253598,0.188357747,0.101428002,0.063302812,0.381867963,0.190169993,0.141586692,0.179228374,0.44254756,NCOA1
1637,ENSG00000084693,276.5596784,-0.136646071,0.208491091,-0.655404841,0.512207136,0.844344261,-0.072956228,0.116162573,0.529969357,0.803407663,0.149982936,0.1611842,0.352108932,0.628028146,AGBL5
1638,ENSG00000084710,7.219890828,0.602177793,0.651694409,0.924018658,0.355476601,NA,-0.114114155,0.441869226,0.79621148,NA,-0.718868508,0.614234742,0.241860883,0.51568374,EFR3B
1639,ENSG00000084731,44.42912434,-0.032984707,0.389935268,-0.084590211,0.932587182,0.98554482,0.286271909,0.227350575,0.207970706,NA,0.197620221,0.315829376,0.531499728,0.767839379,KIF3C
1640,ENSG00000084733,578.9774716,0.008694994,0.177019566,0.049118833,0.960824595,0.991608423,0.051830404,0.098701482,0.599497789,0.848645455,0.198841493,0.136927709,0.146456005,0.399678354,RAB10
1641,ENSG00000084734,2.888247225,0.362649489,0.705567851,0.513982445,0.607264264,NA,0.194831126,0.660713872,0.768085759,NA,-0.37729109,0.823537414,0.64685565,NA,GCKR
1642,ENSG00000084754,1242.847383,-0.073365495,0.134174418,-0.546791974,0.584521657,0.880243373,-0.127069596,0.074499932,0.0880763,0.435024848,0.213728789,0.102996501,0.037976592,0.192498206,HADHA
1643,ENSG00000084764,181.7697506,-0.158301761,0.275069883,-0.575496521,0.564955543,0.869530305,-0.165630935,0.156404183,0.289602967,NA,0.308328951,0.213594132,0.148872,0.40332219,MAPRE3
1644,ENSG00000084774,221.8051839,-0.159111515,0.208683763,-0.76245278,0.445789815,0.811816218,0.036072329,0.115924645,0.755671011,NA,0.151631494,0.161972376,0.349192612,0.625285003,CAD
1645,ENSG00000085063,1909.331681,0.231794946,0.286292473,0.809643871,0.418144886,0.798227395,0.173182138,0.162850883,0.287582476,0.640949019,-0.34649066,0.223151052,0.120490516,0.361892936,CD59
1646,ENSG00000085117,153.993212,0.932779588,0.421260388,2.214258955,0.02681097,0.289748714,-0.512284905,0.251715516,0.041833355,NA,0.076106105,0.337831148,0.821762599,0.924499744,CD82
1647,ENSG00000085185,94.80982616,-0.008758914,0.386258043,-0.022676328,0.981908458,0.995918317,-0.111199137,0.221854535,0.616212472,NA,-0.318103624,0.307488252,0.300891798,0.579374046,BCORL1
1648,ENSG00000085224,0.775738698,0.637368901,0.549235401,1.160465804,0.245859209,NA,-0.560038701,1.186167241,0.63682584,NA,-1.482183254,1.474364109,0.314750778,NA,ATRX
1649,ENSG00000085231,2.565494928,0.553837613,0.692021866,0.800318083,0.423526529,NA,0.638985309,0.684212724,0.350356198,NA,-1.327377655,0.917831075,0.148117951,NA,TAF9
1650,ENSG00000085265,50.02041084,1.548483943,0.681470873,2.272267245,0.023070374,0.269755145,-0.326503518,0.534427112,0.541238537,NA,-1.169176422,0.668294021,0.080205654,0.289570651,FCN1
1651,ENSG00000085274,102.823259,0.149106872,0.204993853,0.727372406,0.466997854,0.823381641,-0.10660319,0.110644559,0.335309553,NA,-0.081331273,0.161261066,0.614018694,0.818362869,MYNN
1652,ENSG00000085276,187.9427777,-0.206299172,0.317322105,-0.650125436,0.5156112,0.845523256,0.269410387,0.179782035,0.133993273,NA,-0.083750099,0.249993465,0.737618181,0.883120187,MECOM
1653,ENSG00000085365,210.5589068,-0.154863314,0.195406212,-0.792519914,0.428057585,0.803549362,0.258463739,0.107641767,0.016343756,NA,0.122341459,0.153208732,0.424564164,0.688689944,SCAMP1
1654,ENSG00000085377,143.7796212,-0.120158288,0.255156267,-0.470920388,0.637697588,0.905696947,0.046838735,0.143649351,0.744376707,NA,0.220045607,0.199226601,0.269376682,0.545060372,PREP
1655,ENSG00000085382,95.10676433,0.120664593,0.271076545,0.445131074,0.656225034,0.91208062,-0.075557791,0.150910858,0.616597552,NA,-0.03044341,0.213236003,0.886472919,0.952444295,HACE1
1656,ENSG00000085415,149.2668213,-0.292863693,0.20570619,-1.423698986,0.154533627,0.578619379,0.041306366,0.115229233,0.719990688,NA,0.352679691,0.159228703,0.026765189,0.157372895,SEH1L
1657,ENSG00000085433,109.9363628,0.012742792,0.224045324,0.056875958,0.954644006,0.989885761,0.138435422,0.123674537,0.26298972,NA,0.093887614,0.177253093,0.596333052,0.807152528,WDR47
1658,ENSG00000085449,272.347148,-0.000862296,0.212946652,-0.004049352,0.996769093,0.998946196,0.167286672,0.118528955,0.158139371,0.518907448,0.0971407,0.166254706,0.559026281,0.78461698,WDFY1
1659,ENSG00000085465,20.20617517,0.599435729,0.545607544,1.098657333,0.27191756,0.704972771,-0.27392105,0.335293125,0.413951324,NA,-0.581012224,0.465401411,0.211880596,0.481789056,OVGP1
1660,ENSG00000085491,235.1470693,0.219854858,0.261222586,0.841638014,0.399990604,0.789306548,0.039590674,0.147301683,0.788104586,NA,0.057740614,0.20448151,0.777655428,0.902590019,SLC25A24
1661,ENSG00000085511,166.340534,-0.182775901,0.209362544,-0.873011462,0.382656831,0.778761786,0.016280428,0.115999358,0.888384018,NA,0.165241417,0.162534749,0.309318601,0.587388623,MAP3K4
1662,ENSG00000085514,38.40578938,1.780812306,0.524318151,3.396434594,0.000682699,0.046902186,-0.293343898,0.321441311,0.361458588,NA,-0.825514809,0.447303033,0.064959295,0.257281483,PILRA
1663,ENSG00000085552,1.270241601,-0.022272494,0.647753802,-0.034384196,0.972570786,NA,-0.258192614,1.01146589,0.79851784,NA,0.284105811,1.124469738,0.800532825,NA,IGSF9
1664,ENSG00000085563,23.65726674,-0.335222939,0.461609752,-0.726204196,0.4677136,0.823403052,-0.223472842,0.262854445,0.395226607,NA,-0.268955337,0.369738826,0.466968838,0.722935473,ABCB1
1665,ENSG00000085644,84.29176321,-0.403562125,0.245906717,-1.641118751,0.100772767,0.491425155,-0.084822992,0.13704997,0.535968943,NA,0.281584258,0.188828209,0.135903943,0.385370223,ZNF213
1666,ENSG00000085662,236.4305805,-0.015861614,0.309302183,-0.051281934,0.959100864,0.991275439,0.25606991,0.17655513,0.146955927,NA,0.13300776,0.243298442,0.584594735,0.79942474,AKR1B1
1667,ENSG00000085719,561.5574902,-0.132807677,0.160913347,-0.825336613,0.409180511,0.793759012,0.053956505,0.089079026,0.544703998,0.811678547,0.138530496,0.124269412,0.264953535,0.540984855,CPNE3
1668,ENSG00000085721,217.6303594,-0.538071803,0.219746393,-2.448603577,0.014341119,0.220420826,0.204355915,0.123300417,0.09744223,NA,0.435825586,0.170062566,0.010385076,0.089244109,RRN3
1669,ENSG00000085733,1277.12433,-0.346063608,0.128670105,-2.689541666,0.007155021,0.154667498,0.130888314,0.070908634,0.064910687,0.386153376,0.10955331,0.098902171,0.267994129,0.543944952,CTTN
1670,ENSG00000085741,254.7608425,0.076378858,0.385902656,0.197922602,0.84310562,0.963250012,0.029869268,0.223705649,0.893781832,NA,-0.592756347,0.307098165,0.053583889,0.233035549,WNT11
1671,ENSG00000085760,161.8016273,-0.054677783,0.240936834,-0.226938248,0.82047176,0.959127359,0.032271201,0.136812376,0.813526368,NA,0.385593048,0.187829304,0.04008317,0.197741793,MTIF2
1672,ENSG00000085788,666.2848509,-0.482654048,0.188783698,-2.556651095,0.010568516,0.188843113,0.09686477,0.105582979,0.358918464,0.699482111,0.415388282,0.14534059,0.004262753,0.050666846,DDHD2
1673,ENSG00000085831,8.869299875,-0.610617934,0.618835989,-0.986720141,0.323779854,NA,0.148709828,0.409267983,0.716339239,NA,0.004691228,0.547140354,0.993158953,0.996058476,TTC39A
1674,ENSG00000085832,659.8549656,0.069584145,0.129529226,0.537208062,0.591123903,0.882955784,0.165730069,0.071075779,0.019714497,0.247096987,0.038016345,0.100862969,0.706239876,0.868482109,EPS15
1675,ENSG00000085840,3.063254894,0.251143037,0.705103557,0.356178939,0.721706563,NA,0.776946754,0.689425617,0.259764508,NA,0.797524074,0.793555818,0.31489656,NA,ORC1
1676,ENSG00000085871,140.2608589,0.471359693,0.222470324,2.118753117,0.034111337,0.326598263,-0.232687497,0.118037794,0.048689965,NA,-0.54107548,0.175748119,0.002079069,0.032353897,MGST2
1677,ENSG00000085872,198.6155779,0.012320805,0.213088532,0.057820123,0.953891909,0.989885761,-0.200744389,0.116102215,0.083803455,NA,-0.210722677,0.165019207,0.201616902,0.469450284,CHERP
1678,ENSG00000085978,123.696803,0.121820806,0.213372502,0.570930207,0.568046954,0.870345205,-0.132434104,0.116322972,0.254910323,NA,-0.078262175,0.166820053,0.638968646,0.832155071,ATG16L1
1679,ENSG00000085982,276.4868205,-0.00632708,0.196662646,-0.032172253,0.974334684,0.994767065,-0.048359509,0.108455861,0.655675876,0.878112891,-0.020218881,0.152588441,0.894584092,0.955795039,USP40
1680,ENSG00000085998,310.8779933,-0.170510569,0.154944324,-1.100463471,0.271130237,0.704290535,0.008683873,0.085078464,0.918701911,0.976009842,0.140937544,0.119778577,0.239334961,0.513460112,POMGNT1
1681,ENSG00000085999,9.50824475,-0.366357024,0.598042878,-0.61259324,0.540145329,NA,0.391914152,0.397694115,0.324395072,NA,0.267763488,0.528283424,0.61225604,0.817114437,RAD54L
1682,ENSG00000086015,296.2948796,-0.054311781,0.269486079,-0.201538356,0.840277641,0.962749089,0.067987661,0.150519619,0.651494936,0.877378768,-0.283522905,0.210454433,0.177917829,0.441214381,MAST2
1683,ENSG00000086061,435.1894423,0.178252776,0.250705396,0.711004944,0.477081172,0.8273837,-0.087141333,0.140815596,0.5360264,0.807501219,-0.13121027,0.19500364,0.501035968,0.747692108,DNAJA1
1684,ENSG00000086062,431.7164913,0.042228908,0.201081387,0.210009036,0.83366062,0.96072294,-0.076702715,0.112191634,0.494179852,0.785117026,0.09213539,0.155603251,0.553771986,0.781489826,B4GALT1
1685,ENSG00000086065,282.8916828,0.235962546,0.178333271,1.323154929,0.185783861,0.617733491,-0.049149736,0.096654958,0.611097734,0.855480777,-0.250189863,0.13947572,0.072847024,0.274097416,CHMP5
1686,ENSG00000086102,295.047493,-0.276883546,0.16447053,-1.683484248,0.092281386,0.474703765,0.02972292,0.090629613,0.742941643,0.908355768,0.200516154,0.12685953,0.113965954,0.351716086,NFX1
1687,ENSG00000086159,1.340949189,-0.633354965,0.674469767,-0.939041297,0.347709542,NA,-0.107341544,0.861489298,0.900840249,NA,0.006332456,1.020498474,0.995048952,NA,AQP6
1688,ENSG00000086189,140.7202748,0.183634799,0.251053941,0.731455549,0.464500946,0.822403504,-0.170936217,0.140158583,0.222619768,NA,-0.02265401,0.196088489,0.908025422,0.960521733,DIMT1
1689,ENSG00000086200,127.9967772,-0.257053439,0.264719139,-0.97104214,0.331527295,0.748905201,-0.034069039,0.149991378,0.820314897,NA,0.33664639,0.205648762,0.101631114,0.331455769,IPO11
1690,ENSG00000086205,1.506363365,-0.713760537,0.59240959,-1.204842983,0.228263923,NA,-2.04785049,0.936054077,0.028687959,NA,-1.381264017,1.210338193,0.253777743,NA,FOLH1
1691,ENSG00000086232,547.5533156,-0.440629465,0.159904971,-2.755570773,0.005858983,0.137068581,0.066345216,0.088877011,0.455375436,0.765339507,0.354990826,0.122843122,0.003854992,0.047638453,EIF2AK1
1692,ENSG00000086288,1.663129091,0.757552368,0.697758326,1.085694487,0.27761418,NA,-0.78809772,0.767196904,0.304306012,NA,-0.383663692,0.905360153,0.671734187,NA,NME8
1693,ENSG00000086289,462.3402259,-0.128611162,0.321335932,-0.400238968,0.688980516,0.921000011,0.518120592,0.184795498,0.005051187,0.144014961,0.353870424,0.252569611,0.161189923,0.420225845,EPDR1
1694,ENSG00000086300,366.3252489,-0.080141774,0.563138373,-0.142312756,0.886832971,0.974879697,0.360755211,0.366525608,0.324989413,0.66963825,0.269041851,0.477852827,0.573419622,0.792703545,SNX10
1695,ENSG00000086475,213.2298974,-0.176489276,0.17220702,-1.024866904,0.305425993,0.732777457,0.003856424,0.094814247,0.967556217,NA,0.173966616,0.133330491,0.191968644,0.458834778,SEPHS1
1696,ENSG00000086504,155.605059,-0.173944785,0.252891117,-0.687824812,0.491563109,0.835348528,-0.047487177,0.139716614,0.733945311,NA,-0.076540152,0.19669252,0.6971755,0.863437164,MRPL28
1697,ENSG00000086506,0.297513493,-8.19E-06,0.002906823,-0.002815873,0.997753262,NA,-2.466771178,2.672614803,0.3560174,NA,-16.17984714,274.1635048,0.952939905,NA,HBQ1
1698,ENSG00000086544,157.3153565,0.054661076,0.309350356,0.176696341,0.859746915,0.966740159,-0.272558305,0.175949321,0.121364223,NA,-0.005552056,0.24178151,0.981679699,0.991232109,ITPKC
1699,ENSG00000086548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CEACAM6
1700,ENSG00000086570,87.39590716,0.159500291,0.495833386,0.321681225,0.747694203,0.942720863,0.821526175,0.302963816,0.006695301,NA,-0.187810927,0.41260669,0.648978677,0.836908338,FAT2
1701,ENSG00000086589,201.8672103,-0.022720024,0.175653142,-0.129345961,0.897083905,0.977622935,-0.004947127,0.094942357,0.958443727,NA,-0.061394067,0.137005547,0.654071121,0.840149715,RBM22
1702,ENSG00000086598,926.5489067,-0.23829083,0.174934603,-1.36217092,0.173143951,0.603787523,0.042971469,0.097745869,0.660209169,0.879192517,0.354801077,0.134704884,0.008440687,0.078367213,TMED2
1703,ENSG00000086619,104.2875988,0.19242934,0.310382003,0.61997583,0.5352737,0.855207406,0.155503046,0.175411661,0.375346287,NA,-0.026554946,0.246752775,0.91429902,0.963761803,ERO1LB
1704,ENSG00000086666,376.6923925,-0.232692988,0.182875612,-1.272411262,0.203227035,0.635795857,0.114662933,0.101950358,0.26071882,0.617542672,0.289779495,0.141479602,0.040539733,0.198735807,ZFAND6
1705,ENSG00000086696,0.321620017,0.000128004,0.000897589,0.142608663,0.886599255,NA,15.32226001,165.1669388,0.926087617,NA,17.19547872,162.3343391,0.915640813,NA,HSD17B2
1706,ENSG00000086712,216.6099898,-0.062200418,0.348126497,-0.178671888,0.858195344,0.966355726,-0.010936521,0.201563309,0.956729221,NA,0.228697209,0.274363919,0.40453222,0.67339001,TXLNG
1707,ENSG00000086717,0.247836426,0.251281234,0.370722433,0.677815022,0.497888985,NA,-0.280763752,2.19341143,0.898146415,NA,-0.490549755,2.446082777,0.841054341,NA,PPEF1
1708,ENSG00000086730,2.443239869,0.431163566,0.70371413,0.612697042,0.540076679,NA,-0.060902963,0.725899262,0.933135923,NA,0.000555227,0.857238302,0.999483216,NA,LAT2
1709,ENSG00000086758,32.73920709,-0.165140722,0.382156659,-0.432128338,0.66564814,0.913139272,-0.026858932,0.225935463,0.905371394,NA,0.401530126,0.304119695,0.186733896,0.451867588,HUWE1
1710,ENSG00000086827,78.47445391,-0.147181673,0.239285347,-0.615088533,0.538496254,0.856005593,-0.015173822,0.134336232,0.910066982,NA,0.266650428,0.186672554,0.15316543,0.409304972,ZW10
1711,ENSG00000086848,2.846523161,-0.225658586,0.705660484,-0.319783509,0.749132449,NA,0.144333436,0.701209406,0.836919803,NA,0.690061391,0.810312099,0.394436408,NA,ALG9
1712,ENSG00000086967,0.248646672,0.181583704,0.318571138,0.569994209,0.568681626,NA,-0.194503716,2.638161372,0.941227617,NA,-0.497719404,2.906796581,0.864045996,NA,MYBPC2
1713,ENSG00000086991,62.36737662,-0.50236462,0.499750274,-1.005231305,0.314785485,0.738701547,0.612654189,0.306157921,0.045381061,NA,0.062986908,0.413831984,0.879025991,0.949347678,NOX4
1714,ENSG00000087008,96.33913028,-0.422159712,0.259184273,-1.628801423,0.103355063,0.495764743,0.101616344,0.146805572,0.488822316,NA,0.423264228,0.201466783,0.035648585,0.185726924,ACOX3
1715,ENSG00000087053,196.2152861,-0.100009102,0.21091206,-0.47417441,0.63537554,0.904761668,0.054106997,0.117414488,0.644927429,NA,0.174352516,0.164177698,0.288247296,0.56467244,MTMR2
1716,ENSG00000087074,371.2466068,0.359531431,0.552846853,0.650327355,0.515480791,0.845507324,0.213540848,0.35605847,0.548682631,0.812573854,-0.268452305,0.466503937,0.564983208,0.788229404,PPP1R15A
1717,ENSG00000087076,20.0954011,1.798252084,0.525989616,3.418797691,0.000628985,0.045106772,-0.102906186,0.248730788,0.679075396,NA,-2.037265521,0.481407856,2.32E-05,0.00145482,HSD17B14
1718,ENSG00000087077,333.6078554,0.019224062,0.203160066,0.094625198,0.924612534,0.983337166,0.008439804,0.111646792,0.939742278,0.982365027,-0.188210133,0.157914294,0.233320113,0.506725411,TRIP6
1719,ENSG00000087085,6.788782653,-0.252411156,0.702034831,-0.359542212,0.719189505,NA,-0.074884339,0.637510048,0.906492546,NA,0.877510574,0.749885793,0.241923594,0.51568374,ACHE
1720,ENSG00000087086,22941.4029,0.055186217,0.396438211,0.139205089,0.889288087,0.975733667,0.00275955,0.233723197,0.990579662,0.998575663,0.385209283,0.315032523,0.22142022,0.493437438,FTL
1721,ENSG00000087087,358.6796145,-0.068171741,0.147752778,-0.461390587,0.644518404,0.909860288,-0.060231708,0.079208989,0.447006523,0.761699459,-0.179319395,0.114349833,0.116842651,0.356547828,SRRT
1722,ENSG00000087088,89.34629039,0.2372231,0.292136802,0.812027442,0.416775885,0.797567338,-0.157406319,0.161225251,0.328909347,NA,-0.269713848,0.230601011,0.242156903,0.515808093,BAX
1723,ENSG00000087095,100.4612373,0.071782864,0.326059894,0.220152388,0.825752476,0.959560016,0.106705036,0.184928108,0.563933911,NA,-0.032428808,0.258627875,0.900216462,0.958050427,NLK
1724,ENSG00000087111,323.6781516,-0.173747414,0.202397849,-0.85844496,0.39064681,0.784062325,-0.064850479,0.113284,0.567010855,0.826050258,0.272838019,0.156233449,0.080750447,0.290849777,PIGS
1725,ENSG00000087116,750.8547591,-0.412597697,0.297276687,-1.387924837,0.165159934,0.595673847,0.408095229,0.170082986,0.016422463,0.228582875,0.5596152,0.232129294,0.015917969,0.115059872,ADAMTS2
1726,ENSG00000087128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TMPRSS11E
1727,ENSG00000087152,266.3090743,0.016130679,0.156389431,0.1031443,0.917848446,0.981516461,0.023339163,0.083770405,0.780545138,0.918036051,-0.142681903,0.122226903,0.24306797,0.517005531,ATXN7L3
1728,ENSG00000087157,202.7187206,0.13126925,0.20273054,0.647506043,0.517304484,0.846755827,-0.252775416,0.109526367,0.021004947,NA,-0.307980833,0.157190029,0.050078849,0.223783239,PGS1
1729,ENSG00000087191,495.3905073,-0.225077233,0.151141879,-1.489178477,0.136440377,0.549048202,-0.051137339,0.083812822,0.541770777,0.810372075,0.252468805,0.11616492,0.029752834,0.166759394,PSMC5
1730,ENSG00000087206,102.8424232,-0.409634705,0.251777198,-1.626973009,0.10374283,0.495764743,-0.131249981,0.138918377,0.344761366,NA,0.128026773,0.193340934,0.507854966,0.752129338,UIMC1
1731,ENSG00000087237,23.98024292,-1.20243306,0.696920171,-1.725352644,0.08446394,0.45936394,-0.240498015,0.595391606,0.686262363,NA,0.940362992,0.717405992,0.189931364,0.456107457,CETP
1732,ENSG00000087245,2391.118467,-0.050102648,0.44335761,-0.113007303,0.910024766,0.97981602,0.130522766,0.266487037,0.624282294,0.861205395,-0.418759418,0.356945096,0.240725237,0.51475342,MMP2
1733,ENSG00000087250,0.064488335,-9.41E-10,3.60E-05,-2.61E-05,0.999979168,NA,-15.76867147,277.1458356,0.954627518,NA,-14.00955362,290.9654906,0.961597889,NA,MT3
1734,ENSG00000087253,147.8516263,0.614925773,0.347971547,1.76717257,0.077199332,0.444528331,0.162884472,0.197642671,0.409862197,NA,-0.471100052,0.278378033,0.090588167,0.309106533,LPCAT2
1735,ENSG00000087258,18.17787684,0.333491484,0.613784788,0.543336184,0.586898356,0.881379767,0.175883166,0.397992529,0.6585429,NA,-0.862501066,0.551475275,0.117820236,0.358099505,GNAO1
1736,ENSG00000087263,165.4480328,-0.404724036,0.231727337,-1.746552828,0.080714936,0.450030944,0.253369033,0.130196266,0.051648191,NA,0.382168357,0.180579207,0.034315262,0.181008068,OGFOD1
1737,ENSG00000087266,544.4542837,0.546747778,0.214206895,2.552428478,0.010697487,0.190011531,-0.123454041,0.119064366,0.299797339,0.650187114,-0.353169598,0.166650251,0.034071345,0.180496833,SH3BP2
1738,ENSG00000087269,184.4906463,-0.373572596,0.219647459,-1.700782688,0.088983801,0.471063612,-0.00771252,0.122816114,0.949927917,NA,0.311824933,0.169436866,0.065715313,0.258782755,NOP14
1739,ENSG00000087274,1695.430048,-0.149144386,0.175960796,-0.847600088,0.396660725,0.786941854,-0.074992267,0.098085732,0.444534568,0.761336083,0.084076096,0.135383303,0.534584728,0.769669818,ADD1
1740,ENSG00000087299,29.09487587,-0.82537369,0.374890557,-2.201639053,0.027690815,0.294498223,-0.02529152,0.223453158,0.909883978,NA,0.766643304,0.289245181,0.008037359,0.076166447,L2HGDH
1741,ENSG00000087301,102.4874553,-0.007145885,0.258587483,-0.027634305,0.977953821,0.995467229,-0.122764496,0.144862672,0.396741944,NA,0.114775356,0.201679012,0.56928885,0.790808317,TXNDC16
1742,ENSG00000087302,409.7554752,-0.217965916,0.190822084,-1.142246805,0.253351446,0.687060613,-0.102989202,0.106859685,0.335156356,0.677337933,0.337581637,0.146879405,0.021541351,0.138740497,C14orf166
1743,ENSG00000087303,269.2319463,0.126555117,0.396672451,0.319041862,0.749694769,0.943362069,-0.394510623,0.233369502,0.090932763,0.438911476,-0.012094188,0.315159481,0.969388837,0.987776609,NID2
