Supplementary Table 4b. Cushing's effect on gene expression in Obese and Non-obese patients,,,,,,,,,,
,Row.names,log2FC_NotObese_CushingvCon,lfcSE_NotObese_CushingvCon,pvalue_NotObese_CushingvCon,padj_NotObese_CushingvCon,log2FC_Obese_CushingvCon,lfcSE_Obese_CushingvCon,pvalue_Obese_CushingvCon,padj_Obese_CushingvCon,external_gene_id
209,ENSG00000008256,-0.371099327,0.189340639,0.050000931,0.210459982,-0.382924993,0.159963977,0.016673922,0.418129342,CYTH3
210,ENSG00000008277,0.160135503,0.393330657,0.683914765,0.848579306,-0.146105524,0.344657173,0.671627426,0.966790355,ADAM22
211,ENSG00000008282,-0.336138246,0.118973601,0.004723373,0.049826984,-0.162254628,0.098422755,0.099240284,0.701868599,SYPL1
212,ENSG00000008283,0.003332694,0.240132903,0.988926882,0.994505312,0.094493658,0.2005801,0.637567999,0.961628598,CYB561
213,ENSG00000008294,0.086762757,0.128594063,0.499864691,0.732543704,0.089276704,0.107776172,0.407470674,0.914601749,SPAG9
214,ENSG00000008300,-0.827696676,0.465577317,0.075439065,NA,-0.779780608,0.423325135,0.065469722,0.623706334,CELSR3
215,ENSG00000008311,0.108689812,0.297847139,0.715172544,0.86554124,-0.169793762,0.261311673,0.515837645,0.941196737,AASS
216,ENSG00000008323,0.232653191,0.409648091,0.570079598,0.778943797,0.207457045,0.363322483,0.567999815,0.948110311,PLEKHG6
217,ENSG00000008324,-0.137333875,0.270305648,0.611405072,0.805753203,-0.065228823,0.217160129,0.763893417,0.970885904,SS18L2
218,ENSG00000008382,-0.271233045,0.2368485,0.25213656,0.511673803,0.174616297,0.196198694,0.373467365,0.90243283,MPND
219,ENSG00000008394,0.675223663,0.189085841,0.000355634,0.009373049,0.197482672,0.161237535,0.220653065,0.824289016,MGST1
220,ENSG00000008405,-0.222138696,0.253907598,0.381639167,0.638398963,-0.324426292,0.211187722,0.124489668,0.73616505,CRY1
221,ENSG00000008438,0.170490835,0.553475588,0.758054349,NA,0.201368037,0.58574126,0.731009294,NA,PGLYRP1
222,ENSG00000008441,0.609733904,0.192283189,0.001519045,0.024590625,-0.274948497,0.164184766,0.094007135,0.691420747,NFIX
223,ENSG00000008513,-0.010721418,0.24321319,0.964838731,0.984762869,0.167499437,0.207032188,0.418486262,0.916830322,ST3GAL1
224,ENSG00000008516,-1.1749316,0.513755937,0.02219903,0.131773004,0.13429695,0.467174686,0.773755349,0.970885904,MMP25
225,ENSG00000008517,-1.077748471,0.381383973,0.004714972,0.04981959,-0.688307047,0.330939607,0.037538654,0.539956462,IL32
226,ENSG00000008710,0.101921744,0.160565539,0.525580232,0.75017484,-0.285034368,0.136685918,0.037039938,0.537759543,PKD1
227,ENSG00000008735,-0.02088343,0.485154043,0.965665704,NA,-0.233172384,0.441597606,0.59748543,0.951750927,MAPK8IP2
228,ENSG00000008838,0.280625716,0.126615551,0.026666817,0.147062321,-0.182306666,0.107611676,0.090243236,0.686094962,MED24
229,ENSG00000008853,-0.089350584,0.22434151,0.690424304,0.853204371,-0.060674037,0.185954003,0.744208592,0.968950879,RHOBTB2
230,ENSG00000008869,0.403342803,0.186301573,0.030387728,0.158166933,0.151048861,0.156899119,0.335691444,0.889728208,HEATR5B
231,ENSG00000008952,0.360926916,0.135710101,0.007824663,0.068918106,0.200989224,0.114864941,0.08015501,0.664784643,SEC62
232,ENSG00000008988,0.069808786,0.155838645,0.654185274,0.832061895,-0.063861579,0.132528424,0.629897722,0.960640446,RPS20
233,ENSG00000009307,0.406550008,0.174754073,0.019996571,0.123737073,0.14015588,0.148752526,0.346085953,0.89428801,CSDE1
234,ENSG00000009335,0.397287988,0.130339141,0.002302859,0.031407638,0.117759621,0.109664169,0.282903185,0.859467199,UBE3C
235,ENSG00000009413,0.189144765,0.214840982,0.378645772,0.636808503,-0.011390338,0.181875314,0.950063385,0.992629852,REV3L
236,ENSG00000009694,0.862055874,0.384019513,0.024779491,0.141406247,-0.264326523,0.335621492,0.430946342,0.919542777,TENM1
237,ENSG00000009709,0.028437564,0.162752744,0.861292871,NA,-0.115005198,0.188952173,0.542758355,NA,PAX7
238,ENSG00000009724,-0.288594681,0.273426163,0.291207799,0.551393903,-0.175647079,0.228194742,0.441463344,0.921917427,MASP2
239,ENSG00000009765,0.11941038,0.579337242,0.836700698,NA,-0.621446481,0.560452532,0.267503603,NA,IYD
240,ENSG00000009780,0.238871215,0.22017497,0.277959127,0.537359002,-0.489541195,0.190927886,0.010347027,0.343483878,FAM76A
241,ENSG00000009790,-1.204008905,0.419602608,0.004112477,0.045630182,-0.069649897,0.348025393,0.841379867,0.980207316,TRAF3IP3
242,ENSG00000009830,-0.14075638,0.197729454,0.47654931,0.715182318,-0.190775106,0.162483711,0.240347626,0.835126365,POMT2
243,ENSG00000009844,0.227708652,0.152330985,0.134959285,0.365297127,0.238495271,0.123192918,0.052873884,0.589634378,VTA1
244,ENSG00000009950,0.066925038,0.34277524,0.845201412,0.931189455,-0.750044739,0.340394326,0.027562456,0.49385616,MLXIPL
245,ENSG00000009954,-0.161059836,0.49437799,0.744588707,NA,-0.294374116,0.457471148,0.519911863,0.942473219,BAZ1B
246,ENSG00000010017,0.252074035,0.13223572,0.056618077,0.226718722,0.084113578,0.112862072,0.4561039,0.926011387,RANBP9
247,ENSG00000010030,-0.041040727,0.581008452,0.943686617,NA,-0.286531758,0.560349599,0.609109759,NA,ETV7
248,ENSG00000010072,0.079804468,0.235734016,0.734959248,0.877155015,0.284335547,0.190047693,0.134620478,0.754238067,SPRTN
249,ENSG00000010165,-0.169103496,0.187726574,0.367696373,0.627929228,-0.087453557,0.154821054,0.572163122,0.948110311,METTL13
250,ENSG00000010219,-0.021493911,0.306997482,0.944183063,0.976396429,0.206860289,0.26515534,0.43530403,0.921492747,DYRK4
251,ENSG00000010244,-0.151877708,0.124124557,0.221106503,0.477067654,-0.01532168,0.103277028,0.882062489,0.986314891,ZNF207
252,ENSG00000010256,0.164008782,0.169621834,0.33358981,0.594644966,0.09290483,0.144494703,0.52024774,0.942568127,UQCRC1
253,ENSG00000010270,0.117896002,0.175855818,0.502594638,0.733386948,-0.11305514,0.148599066,0.446772633,0.924880745,STARD3NL
254,ENSG00000010278,-0.144987231,0.309408549,0.639359309,0.824070764,0.729203297,0.266143055,0.006145933,0.290282346,CD9
255,ENSG00000010282,-0.118860654,0.489330594,0.8080793,NA,-1.138975948,0.547427333,0.037470762,NA,HHATL
256,ENSG00000010292,-0.136850565,0.216654955,0.52761421,0.751819118,0.245503045,0.180391808,0.17353157,0.794214493,NCAPD2
257,ENSG00000010295,-0.469284305,0.188488255,0.012784124,0.092449154,-0.214647183,0.156066695,0.169021267,0.791964609,IFFO1
258,ENSG00000010310,-0.823405378,0.35107151,0.019006349,0.119902392,-1.180961279,0.320844956,0.000232517,0.098156353,GIPR
259,ENSG00000010318,0.04621702,0.247909426,0.852109892,0.934625073,-0.158643932,0.215534726,0.461701408,0.926083661,PHF7
260,ENSG00000010319,0.011144249,0.39110005,0.977267656,0.989471979,0.403541255,0.344367907,0.241264604,0.836308016,SEMA3G
261,ENSG00000010322,-0.467562651,0.137081854,0.000647659,0.013878803,-0.173815548,0.115093062,0.130987953,0.746940551,NISCH
262,ENSG00000010327,-0.333819086,0.257174364,0.1942783,0.446448174,0.071297173,0.22032181,0.746237331,0.968950879,STAB1
263,ENSG00000010361,-0.33500704,0.255082112,0.189071708,0.440762092,-0.126268653,0.216016141,0.558861491,0.948110311,FUZ
264,ENSG00000010379,-0.360002172,0.483625086,0.456644951,NA,-0.016434738,0.538859669,0.975669006,NA,SLC6A13
265,ENSG00000010404,-0.0418327,0.556917422,0.940123431,0.973725007,0.186892044,0.52428617,0.721488968,0.968950879,IDS
266,ENSG00000010438,0.025030415,0.152970623,0.870023293,NA,0.147696655,0.177742756,0.405997706,NA,PRSS3
267,ENSG00000010539,-0.138166402,0.303429408,0.648857885,0.828946222,-0.246395788,0.253149849,0.330394331,0.888169414,ZNF200
268,ENSG00000010610,-0.608499341,0.350637634,0.082668571,0.279400617,0.275834035,0.275677532,0.317035849,0.876470746,CD4
269,ENSG00000010626,-0.167063211,0.354746274,0.637685594,NA,0.130272175,0.386689484,0.736199133,NA,LRRC23
270,ENSG00000010671,NA,NA,NA,NA,NA,NA,NA,NA,BTK
271,ENSG00000010704,-0.295748685,0.186081963,0.111982224,0.33236213,0.186363072,0.144907173,0.198413084,0.808314994,HFE
272,ENSG00000010803,0.217308358,0.192856308,0.25983172,0.519446298,0.037583523,0.164787641,0.819589907,0.975223778,SCMH1
273,ENSG00000010810,-0.090899014,0.137444353,0.508386992,0.737082328,-0.004424588,0.113884908,0.969008865,0.996511424,FYN
274,ENSG00000010818,0.114766804,0.20968296,0.584148664,0.788338103,-0.174674722,0.17738437,0.32475945,0.883983237,HIVEP2
275,ENSG00000010932,-0.907842395,0.419622005,0.03050454,0.15856793,-0.463781774,0.366815657,0.206105998,0.812481435,FMO1
276,ENSG00000011007,0.369496932,0.174911703,0.034645565,0.170955283,-0.043154757,0.150682862,0.774575916,0.970885904,TCEB3
277,ENSG00000011009,-0.09283098,0.181498912,0.609023026,0.803853941,-0.028419085,0.15377808,0.85338134,0.982030641,LYPLA2
278,ENSG00000011021,-0.062162122,0.188038038,0.740959718,0.880012568,-0.037948566,0.156269038,0.808128393,0.97441158,CLCN6
279,ENSG00000011028,-0.216752981,0.333009362,0.515116493,0.741926699,-0.370339229,0.288586934,0.199392313,0.809605892,MRC2
280,ENSG00000011052,NA,NA,NA,NA,NA,NA,NA,NA,NME2
281,ENSG00000011083,0.085064677,0.586435949,0.884668511,NA,-0.218669676,0.584617915,0.708375586,NA,SLC6A7
282,ENSG00000011105,-0.525436905,0.2098995,0.012304867,0.090738914,-0.255451555,0.177355231,0.149771674,0.769030069,TSPAN9
283,ENSG00000011114,0.121271206,0.154062042,0.431189239,0.677275704,0.011256531,0.126030135,0.928830632,0.989794156,BTBD7
284,ENSG00000011132,-0.349719479,0.220093739,0.11207011,0.332457981,-0.372416994,0.180232939,0.038799286,0.543011322,APBA3
285,ENSG00000011143,-0.199818736,0.229708104,0.384365391,0.640887013,-0.155282842,0.198566932,0.434204211,0.921440796,MKS1
286,ENSG00000011198,-0.568915719,0.325436155,0.080435661,0.27472614,0.00492841,0.280622753,0.985987951,0.997916593,ABHD5
287,ENSG00000011201,0.612254673,0.38035053,0.107460824,0.326393833,0.063862428,0.333423356,0.848106025,0.981233619,KAL1
288,ENSG00000011243,-0.171530973,0.115076046,0.136069699,0.367139559,-0.237933878,0.096170235,0.01335758,0.38344508,AKAP8L
289,ENSG00000011258,0.10939728,0.154686082,0.479429015,0.717404673,0.026873884,0.127689931,0.833307072,0.978758106,MBTD1
290,ENSG00000011260,-0.406839285,0.220155338,0.064607455,0.24295658,0.068876182,0.170944071,0.687009671,0.967969344,UTP18
291,ENSG00000011275,-0.118581453,0.138058333,0.390383099,0.645654349,-0.102738056,0.113789537,0.36659071,0.897235827,RNF216
292,ENSG00000011295,0.067224179,0.153120477,0.660641236,0.836271544,0.014573215,0.127628005,0.909091071,0.98824041,TTC19
293,ENSG00000011304,-0.215996701,0.091114015,0.01775828,0.115438473,-0.189960162,0.075362666,0.011715041,0.364994452,PTBP1
294,ENSG00000011332,-0.215559802,0.513393792,0.674578788,NA,0.704310927,0.57706324,0.222271947,NA,DPF1
295,ENSG00000011347,-0.8074621,0.272599784,0.003055694,0.037333147,-0.363031141,0.223658027,0.104556756,0.711028441,SYT7
296,ENSG00000011376,0.298853869,0.210703526,0.156085111,0.396682613,-0.240283302,0.170188548,0.157989633,0.781620854,LARS2
297,ENSG00000011405,0.103425814,0.201600284,0.60793443,0.803070358,0.195842113,0.170233968,0.249967174,0.840014151,PIK3C2A
298,ENSG00000011422,-0.223079826,0.372220633,0.548958517,0.765546558,1.237242245,0.315523957,8.81E-05,0.088035329,PLAUR
299,ENSG00000011426,0.652895385,0.530200786,NA,NA,2.087805824,0.478587893,NA,NA,ANLN
300,ENSG00000011451,0.312938221,0.140742696,0.026183617,0.145869699,0.023035367,0.120081414,0.847874396,0.98114235,WIZ
301,ENSG00000011454,-0.023544394,0.125003661,0.850602579,0.933913847,0.00284617,0.103272997,0.978013345,0.997271067,RABGAP1
302,ENSG00000011465,-0.143733058,0.290753691,0.621061518,0.811948499,-0.374895804,0.250987012,0.135257692,0.754875057,DCN
303,ENSG00000011478,0.370601853,0.330008598,0.261434667,0.521517687,0.526725443,0.290592899,0.069895262,0.635937981,QPCTL
304,ENSG00000011485,0.234383071,0.167157916,0.160865816,0.403463204,-0.158725615,0.142713407,0.266052877,0.851784841,PPP5C
305,ENSG00000011523,-0.273378355,0.189764552,0.149692444,0.387380208,-0.181292767,0.159157234,0.254669931,0.842374458,CEP68
306,ENSG00000011566,-0.007482877,0.204553521,0.970818685,0.986458758,0.283578451,0.17197956,0.099166509,0.701868599,MAP4K3
307,ENSG00000011590,-0.134432451,0.564990828,0.811929644,NA,0.09462049,0.590675085,0.872731076,NA,ZBTB32
308,ENSG00000011600,-0.690353466,0.339667238,0.042109077,0.190742775,0.669758695,0.291522823,0.021593193,0.450409938,TYROBP
309,ENSG00000011638,0.081469165,0.211882797,0.700607094,0.859042691,-0.064653822,0.178539135,0.717257208,0.968950879,TMEM159
310,ENSG00000011677,0.068662671,0.244027304,0.778424398,NA,0.04139948,0.285375859,0.884655594,NA,GABRA3
311,ENSG00000012048,-0.354177065,0.275793399,0.19906795,0.451298663,0.109755651,0.206538979,0.595138813,0.949960136,BRCA1
312,ENSG00000012061,0.061787867,0.158085363,0.695907163,0.855957035,-0.073569719,0.132466211,0.578631492,0.948241812,ERCC1
313,ENSG00000012124,-0.902955198,0.456524781,0.047941266,0.204867982,-0.266794511,0.373454817,0.474982538,0.929467181,CD22
314,ENSG00000012174,0.37264716,0.182713586,0.041398623,0.188779615,0.135578941,0.151860658,0.371972238,0.900627089,MBTPS2
315,ENSG00000012211,-0.368129129,0.473019051,0.436419088,NA,-0.081913474,0.404581909,0.839553608,0.980024855,PRICKLE3
316,ENSG00000012223,0.481931641,0.43466245,0.267538394,0.52779782,-0.298587138,0.38717524,0.440592078,0.921917427,LTF
317,ENSG00000012232,-0.171867519,0.140340953,0.220709884,0.476518218,-0.089831275,0.113864751,0.430153141,0.91933481,EXTL3
318,ENSG00000012504,NA,NA,NA,NA,NA,NA,NA,NA,NR1H4
319,ENSG00000012660,1.536267683,0.248215526,6.05E-10,3.34E-07,0.171865793,0.213240832,0.420259932,0.916876152,ELOVL5
320,ENSG00000012779,-0.572378439,0.577147218,0.321325677,NA,0.05240039,0.588529005,0.929053135,NA,ALOX5
321,ENSG00000012817,-0.062445893,0.461476815,NA,NA,-0.39594137,0.504019922,NA,NA,KDM5D
322,ENSG00000012822,-0.21838244,0.155220348,0.159451441,0.401262084,-0.13279182,0.131581564,0.312879799,0.874159813,CALCOCO1
323,ENSG00000012963,-0.368846164,0.152441455,0.015537919,0.10529691,0.105666215,0.119158589,0.375202952,0.9028343,UBR7
324,ENSG00000012983,-0.106835074,0.128671062,0.406371425,0.659691722,0.158474289,0.102557205,0.122291066,0.735254323,MAP4K5
325,ENSG00000013016,0.252479623,0.362140839,0.485686227,0.720927399,0.342267756,0.308538684,0.267292688,0.852754557,EHD3
326,ENSG00000013275,0.334689653,0.139469962,0.016407361,0.109126925,0.026931996,0.116816046,0.817664037,0.975223778,PSMC4
327,ENSG00000013288,0.32482174,0.188235746,0.084417356,0.282992152,0.005309051,0.160161878,0.973556539,0.996766858,MAN2B2
328,ENSG00000013293,0.067961916,0.547019073,0.901124866,NA,-1.234071965,0.508532949,0.015235606,NA,SLC7A14
329,ENSG00000013297,-0.591140385,0.499061282,NA,NA,-0.271579129,0.453409287,NA,NA,CLDN11
330,ENSG00000013306,0.149359914,0.14768405,0.31185008,0.574117101,0.096431114,0.124712568,0.439388101,0.921917427,SLC25A39
331,ENSG00000013364,-0.184565512,0.179249003,0.303169683,0.565095431,-0.033102696,0.150956664,0.826427202,0.977029378,MVP
332,ENSG00000013374,-0.161348264,0.107507519,0.133404943,0.362915082,0.009334944,0.087953129,0.915474896,0.988902443,NUB1
333,ENSG00000013375,0.356876932,0.288126374,0.215489032,0.470340203,0.087635051,0.247323103,0.72308839,0.968950879,PGM3
334,ENSG00000013392,0.019600578,0.247152443,0.936789536,0.972225962,0.182131487,0.204291715,0.372646758,0.901298443,RWDD2A
335,ENSG00000013441,-0.726050939,0.253206147,0.004138201,0.045671416,-0.401942968,0.216601625,0.063499405,0.618504995,CLK1
336,ENSG00000013503,0.188635937,0.262202864,0.471877591,0.71139077,-0.20578529,0.22087258,0.35149555,0.8961726,POLR3B
337,ENSG00000013523,-0.463718787,0.152776142,0.002403103,0.032187586,0.026737262,0.119375046,0.822775216,0.975530305,ANGEL1
338,ENSG00000013561,0.590840275,0.167611627,0.000423394,0.010506676,0.284372684,0.141769705,0.044869302,0.562505334,RNF14
339,ENSG00000013563,-0.437167156,0.577590682,0.449121426,NA,0.022006111,0.594523047,0.970473259,NA,DNASE1L1
340,ENSG00000013573,-0.889824017,0.333575216,0.007640962,0.06786503,-0.206194651,0.279695671,0.460994206,0.926083661,DDX11
341,ENSG00000013583,0.199506256,0.163884393,0.223467389,0.479497242,0.138947196,0.138511353,0.315790123,0.874909577,HEBP1
342,ENSG00000013588,-0.555846292,0.504066454,0.270146941,0.530040244,-0.17090639,0.456322391,0.708010099,0.968660588,GPRC5A
343,ENSG00000013619,0.483389395,0.549961982,0.37942808,NA,0.213794862,0.580935509,0.712859635,NA,MAMLD1
344,ENSG00000013725,-0.877552156,0.491352916,0.074100626,0.263158428,-0.220247359,0.432337823,0.610448417,0.95651065,CD6
345,ENSG00000013810,-0.07352787,0.265105605,0.781508964,0.898551257,0.670381708,0.218851095,0.002189936,0.204600893,TACC3
346,ENSG00000014123,0.182821981,0.150524136,0.224530438,0.480602821,0.053561521,0.125986906,0.670737816,0.966790355,UFL1
347,ENSG00000014138,0.159406939,0.22914002,0.486632506,0.721981072,0.053372022,0.188449545,0.777010873,0.970885904,POLA2
348,ENSG00000014164,-0.583405223,0.208110408,0.005057557,0.052035767,-0.213851306,0.172564725,0.21525192,0.81945459,ZC3H3
349,ENSG00000014216,0.079530592,0.134771048,0.555112682,0.770216533,0.146834951,0.112483119,0.19175823,0.800935427,CAPN1
350,ENSG00000014257,-0.41983371,0.566720707,0.458807215,NA,0.72962134,0.52045978,0.160951552,NA,ACPP
351,ENSG00000014641,0.289465164,0.227763053,0.203762507,0.456112009,0.673436127,0.195068443,0.000555815,0.123958869,MDH1
352,ENSG00000014824,0.13911529,0.139151073,0.317434972,0.579316403,0.203233382,0.115031694,0.077268451,0.655984219,SLC30A9
353,ENSG00000014914,-0.079488218,0.382800964,0.835503081,NA,0.240645029,0.436864846,0.581739599,NA,MTMR11
354,ENSG00000014919,0.268975395,0.119242732,0.024089654,0.138394023,0.054499833,0.10070801,0.588392609,0.949668113,COX15
355,ENSG00000015133,-0.075915747,0.220428689,0.730545124,0.875191325,-0.084846128,0.187781819,0.651388889,0.963414276,CCDC88C
356,ENSG00000015153,0.323722021,0.214366648,0.131009644,0.359735158,0.23545879,0.185352431,0.203967036,0.812330091,YAF2
357,ENSG00000015171,0.035421455,0.109213224,0.745685921,0.881861707,-0.001730281,0.090776841,0.984792585,0.997598015,ZMYND11
358,ENSG00000015285,NA,NA,NA,NA,NA,NA,NA,NA,WAS
359,ENSG00000015413,0.299031748,0.56964133,0.599619742,NA,0.864686085,0.596405442,0.147106126,NA,DPEP1
360,ENSG00000015475,-0.056066979,0.214478292,0.793775595,0.904866427,0.104679111,0.177877569,0.556203669,0.947685481,BID
361,ENSG00000015479,-0.073081994,0.096804964,0.450284648,0.693086696,0.06096651,0.080960318,0.451424745,0.925112266,MATR3
362,ENSG00000015520,0.525421985,0.480603636,0.274282168,NA,0.559426782,0.447107789,0.210857019,NA,NPC1L1
363,ENSG00000015532,-0.039216194,0.177377239,0.825022968,0.920903726,-0.207361086,0.147423747,0.159556409,0.78227245,XYLT2
364,ENSG00000015568,-0.102729719,0.564736993,0.855655563,NA,-0.428753245,0.524308958,0.413500396,NA,RGPD5
365,ENSG00000015592,0.455906539,0.501146588,0.362966547,NA,-0.314006686,0.559051162,0.57433549,NA,STMN4
366,ENSG00000015676,-0.001287953,0.096567107,0.989358617,0.994688726,-0.057820398,0.080833215,0.474420635,0.929467181,NUDCD3
367,ENSG00000016082,-0.022671349,0.350227507,0.948386424,NA,-0.455221444,0.402504556,0.258066812,NA,ISL1
368,ENSG00000016391,-1.192293558,0.540269692,0.02732462,NA,-0.550117332,0.489584647,0.261165399,0.847691509,CHDH
369,ENSG00000016402,-0.196972595,0.513834074,0.701468491,NA,-0.614725574,0.492290524,0.211773039,NA,IL20RA
370,ENSG00000016490,NA,NA,NA,NA,NA,NA,NA,NA,CLCA1
371,ENSG00000016602,-0.218305002,0.515723583,0.672077512,NA,0.024120892,0.57674203,0.966640062,NA,CLCA4
372,ENSG00000016864,-0.243374429,0.155618783,0.117837713,0.340530778,0.083751088,0.125312113,0.503916633,0.938023881,GLT8D1
373,ENSG00000017260,0.501159303,0.133242068,0.000169053,0.005616795,0.176787544,0.111943708,0.114277817,0.723914077,ATP2C1
374,ENSG00000017373,0.556519569,0.530266519,0.293943842,NA,-0.166064966,0.487321091,0.733275875,0.968950879,SRCIN1
375,ENSG00000017427,-0.067744026,0.340923803,0.842491764,0.930303174,0.08231508,0.296097839,0.781012668,0.970904553,IGF1
376,ENSG00000017483,0.551838666,0.488317021,0.258441336,NA,-0.335857416,0.518090407,0.51681664,NA,SLC38A5
377,ENSG00000017621,0.527801853,0.548466145,0.335887134,NA,0.197407683,0.523501177,0.706105836,NA,MAGIX
378,ENSG00000017797,0.134110744,0.12592048,0.286856405,0.546438837,0.041428167,0.1053108,0.694031794,0.967969344,RALBP1
379,ENSG00000018189,-0.192294808,0.143368529,0.179835294,0.429171978,-0.076006087,0.116131997,0.512802513,0.93979656,RUFY3
380,ENSG00000018236,-1.298425861,0.492273611,0.008349251,0.072052952,-0.174809314,0.420172071,0.677379122,0.967174405,CNTN1
381,ENSG00000018280,-0.295449914,0.513337611,0.564921424,0.776045154,1.272646086,0.470501943,0.006833135,0.296571889,SLC11A1
382,ENSG00000018408,0.472976564,0.189052658,0.012355517,0.090973997,0.245284889,0.160188603,0.125713648,0.739827409,WWTR1
383,ENSG00000018510,0.407075979,0.170894983,0.017217767,0.112844775,0.226748701,0.142215725,0.110846553,0.717073943,AGPS
384,ENSG00000018610,0.008966848,0.183145137,0.960950901,0.98338449,-0.051622401,0.152397965,0.73480998,0.968950879,CXorf56
385,ENSG00000018625,0.416206683,0.524777824,0.427713579,0.674686081,1.050706518,0.4855036,0.030452223,0.506511478,ATP1A2
386,ENSG00000018699,-0.053444118,0.228468147,0.815044202,0.915577678,-0.166561831,0.193058014,0.388272003,0.908426527,TTC27
387,ENSG00000018869,-0.175018546,0.385344106,0.649693749,0.829328078,0.027056847,0.319094371,0.932426264,0.989913178,ZNF582
